"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0067065720130914,50,67,1054498,1,17,0,0,0,0,0
0067065720130914,103,67,1054498,1,15,0,0,0,0,0
0067065720130914,120,67,1054498,1,26,0,0,0,0,0
0067065720130914,143,67,1046508,1,23,0,0,0,0,0
0483067120130914,1,671,1033963,1,22,0,0,0,0,0
0483067120130914,6,483,1058978,1,25,0,0,0,0,0
0483067120130914,25,483,1044565,1,12,0,0,0,0,0
0483067120130914,103,671,1041515,1,12,0,0,0,0,0
0483067120130914,118,483,1044581,1,15,0,0,0,0,0
0483067120130914,126,483,1052898,1,17,0,0,0,0,0
0483067120130914,149,483,1052898,1,12,0,0,0,0,0
0748068820130914,1,688,1049436,1,19,0,0,0,0,0
0748068820130914,12,748,1060934,1,9,0,0,0,0,0
0748068820130914,38,748,1050884,1,21,0,0,0,0,0
0748068820130914,49,748,1060951,1,16,0,0,0,0,0
0748068820130914,63,748,1060934,1,18,0,0,0,0,0
0748068820130914,88,748,1060934,1,14,0,0,0,0,0
0748068820130914,97,748,1060934,1,13,0,0,0,0,0
0748068820130914,111,748,1060951,1,12,0,1,0,0,0
0748068820130914,120,748,1060934,1,21,0,0,0,0,0
0748068820130914,129,748,1060934,1,31,0,0,0,0,0
0236069020130914,1,236,1060831,1,16,0,0,0,0,0
0236069020130914,46,690,1049466,1,21,0,0,0,0,0
0236069020130914,68,236,1060831,1,21,0,0,0,0,0
0236069020130914,74,690,1057488,1,29,0,0,0,0,0
0236069020130914,103,690,1057488,1,20,0,0,0,0,0
0236069020130914,129,690,1057484,1,18,0,0,0,0,0
0236069020130914,142,236,1060831,1,12,0,0,0,0,0
0236069020130914,161,236,1060831,1,8,0,0,0,0,0
0236069020130914,173,690,1057488,1,43,0,0,0,0,0
0236069020130914,181,236,1060831,1,19,0,0,0,0,0
0236069020130914,201,690,1026228,1,0,0,0,0,0,0
0008069720130914,1,697,1041025,1,16,0,0,0,0,0
0008069720130914,10,8,1038408,1,10,0,0,0,0,0
0008069720130914,31,697,1041025,1,0,0,1,0,0,0
0008069720130914,71,697,1057555,1,19,0,0,0,0,0
0008069720130914,91,697,1057555,1,13,0,0,0,0,0
0008069720130914,96,8,1038408,1,35,0,0,0,0,0
0008069720130914,105,697,1057555,1,40,0,0,0,0,0
0008069720130914,118,8,1038408,1,17,0,0,0,0,0
0008069720130914,130,697,1057555,1,18,0,0,0,0,0
0008069720130914,149,8,1038408,1,21,0,0,0,0,0
0433070320130914,27,703,1049634,1,22,0,0,0,0,0
0433070320130914,87,433,1048233,1,18,0,0,0,0,0
0433070320130914,104,433,1056241,1,24,0,0,0,0,0
0433070320130914,109,703,1049634,1,19,0,0,0,0,0
0433070320130914,154,703,1049634,1,51,0,0,0,0,0
0207070920130914,12,709,1034362,1,5,0,0,0,0,0
0207070920130914,36,207,1043013,1,20,0,0,0,0,0
0207070920130914,106,709,1034342,1,20,0,0,0,0,0
0207070920130914,146,207,1043013,1,19,0,0,0,0,0
0207070920130914,158,709,1034342,1,10,0,0,0,0,0
0207070920130914,172,207,1043013,1,18,0,0,0,0,0
0674072520130914,1,674,1041579,1,27,0,0,0,0,0
0674072520130914,10,674,1041579,1,25,0,0,0,0,0
0674072520130914,35,725,1057947,1,13,0,0,0,0,0
0674072520130914,74,674,1041579,1,21,0,0,0,0,0
0674072520130914,132,725,1034542,1,14,0,0,0,0,0
0180072620130914,19,180,1060751,1,12,0,0,0,0,0
0180072620130914,52,180,1060751,1,12,0,0,0,0,0
0180072620130914,65,180,1060751,1,37,0,0,0,0,0
0180072620130914,78,726,1042110,1,18,0,0,0,0,0
0180072620130914,95,726,1034601,1,26,0,0,0,0,0
0180072620130914,107,180,1060751,1,33,0,0,0,0,0
0180072620130914,130,180,1060751,1,20,0,0,0,0,0
0180072620130914,161,180,1042932,1,26,0,0,0,0,0
0758073120130914,1,758,1051950,1,21,0,0,0,0,0
0758073120130914,13,758,1051950,1,21,0,0,0,0,0
0758073120130914,51,758,1022286,1,15,0,0,0,0,0
0758073120130914,63,758,1060601,1,17,0,0,0,0,0
0758073120130914,89,758,1051950,1,19,0,0,0,0,0
0758073120130914,119,758,1060604,1,-8,0,1,1,0,0
0758073120130914,122,758,1051950,1,12,0,0,0,0,0
0758073120130914,173,731,1058054,1,44,0,0,0,0,0
0528073220130914,1,528,1041056,1,17,0,0,0,0,0
0528073220130914,37,732,1050131,1,19,0,0,0,0,0
0528073220130914,59,528,1056885,1,11,0,1,0,0,0
0528073220130914,77,732,1050131,1,23,0,0,0,0,0
0528073220130914,89,528,1056885,1,18,0,0,0,0,0
0528073220130914,91,732,1050131,1,18,0,0,0,0,0
0528073220130914,102,528,1056885,1,18,0,0,0,0,0
0528073220130914,123,528,1056885,1,25,0,0,0,0,0
0528073220130914,137,732,1042225,1,24,0,0,0,0,0
0528073220130914,145,528,1056885,1,35,0,0,0,0,0
0528073220130914,173,528,1041056,1,16,0,0,0,0,0
0528073220130914,195,528,1056885,1,5,0,1,0,0,0
0498074920130914,1,498,1048579,1,31,0,0,0,0,0
0498074920130914,20,749,1058203,1,14,0,0,0,0,0
0498074920130914,34,498,1048579,1,15,0,0,0,0,0
0498074920130914,50,498,1048579,1,17,0,0,0,0,0
0498074920130914,125,749,1058203,1,18,0,0,0,0,0
0667075420130914,1,754,1050286,1,28,0,0,0,0,0
0667075420130914,23,754,1034871,1,35,0,0,0,0,0
0667075420130914,71,667,1029399,1,9,0,0,0,0,0
0667075420130914,81,667,1050744,1,19,0,0,0,0,0
0667075420130914,113,667,1050744,1,8,0,0,0,0,0
0254076820130914,1,254,1038251,1,13,0,0,0,0,0
0254076820130914,31,254,1038251,1,33,0,0,0,0,0
0254076820130914,78,254,1038251,1,25,0,0,0,0,0
0254076820130914,89,768,1038420,1,38,0,0,0,0,0
0254076820130914,102,768,1038420,1,16,0,0,0,0,0
0254076820130914,123,254,1038251,1,13,0,0,0,0,0
0254076820130914,137,254,1038251,1,22,0,0,0,0,0
0254076820130914,181,254,1038278,1,15,0,0,0,0,0
0502081120130914,58,502,1050665,1,23,0,0,0,0,0
0147049020130919,17,490,1056522,1,27,0,0,0,0,0
0147049020130919,52,490,1056522,1,6,0,0,0,0,0
0147049020130919,92,490,1056522,1,23,0,0,0,0,0
0147049020130919,103,490,1056522,1,12,0,0,0,0,0
0147049020130919,158,490,1056522,1,13,0,0,0,0,0
0066009620130920,1,66,1038769,1,14,0,0,0,0,0
0066009620130920,42,96,1038903,1,21,0,0,0,0,0
0066009620130920,57,96,1038903,1,31,0,0,0,0,0
0066009620130920,78,66,1038769,1,55,0,0,0,0,0
0066009620130920,86,96,1038903,1,11,0,0,0,0,0
0066009620130920,110,66,1038769,1,17,0,0,0,0,0
0066009620130920,125,96,1038923,0,0,0,0,0,0,1
0066009620130920,127,96,1038903,1,21,0,0,0,0,0
0066009620130920,142,66,1038769,1,11,0,0,0,0,0
0066009620130920,175,66,1038769,1,58,0,0,0,0,0
0066009620130920,178,96,1038903,1,16,0,0,0,0,0
0066009620130920,209,96,1038903,1,24,0,0,0,0,0
0066009620130920,226,66,1046482,1,10,0,0,0,0,0
0671000520130921,1,5,1054121,1,20,0,0,0,0,0
0671000520130921,21,5,1054121,1,22,0,0,0,0,0
0671000520130921,57,5,1054118,1,16,0,0,0,0,0
0671000520130921,74,671,1057408,1,9,0,0,0,0,0
0671000520130921,94,671,1033963,1,31,0,0,0,0,0
0671000520130921,121,671,1041515,1,14,0,0,0,0,0
0671000520130921,132,5,1054121,1,26,0,0,0,0,0
0671000520130921,142,671,1041514,1,11,0,0,0,0,0
0671000520130921,169,5,1054118,1,17,0,0,0,0,0
0671000520130921,201,671,67130,1,0,0,0,0,0,0
0156000820130921,1,8,1038408,1,22,0,0,0,0,0
0156000820130921,33,156,1031587,1,16,0,0,0,0,0
0156000820130921,43,156,1031587,1,11,0,0,0,0,0
0156000820130921,59,156,1031587,1,23,0,0,0,0,0
0156000820130921,72,156,1031587,1,17,0,0,0,0,0
0156000820130921,90,8,1030844,1,14,0,0,0,0,0
0156000820130921,108,8,1038408,1,24,0,0,0,0,0
0156000820130921,116,156,1031587,1,22,0,0,0,0,0
0156000820130921,140,156,1031587,1,27,0,0,0,0,0
0508000920130921,14,508,1051533,1,20,0,0,0,0,0
0508000920130921,84,9,1038467,1,14,0,0,0,0,0
0508000920130921,108,9,1030886,1,20,0,0,0,0,0
0508000920130921,180,508,1051533,1,23,0,0,0,0,0
0498005120130921,17,498,1048579,1,23,0,0,0,0,0
0498005120130921,34,498,1048579,1,11,0,0,0,0,0
0498005120130921,55,498,1048579,1,16,0,1,1,0,0
0498005120130921,111,498,1040796,1,18,0,0,0,0,0
0498005120130921,131,498,1048579,1,17,0,0,0,0,0
0498005120130921,161,498,1048579,1,21,0,0,0,0,0
0454007120130921,1,71,1054529,1,19,0,0,0,0,0
0454007120130921,20,454,1035548,0,0,0,0,0,0,1
0454007120130921,105,454,1035566,1,17,0,0,0,0,0
0454007120130921,123,71,1038813,1,10,0,0,0,0,0
0454007120130921,132,454,1035566,1,26,0,0,0,0,0
0454007120130921,177,454,1035548,1,9,0,0,0,0,0
0732007720130921,48,77,1038841,1,24,0,0,0,0,0
0732007720130921,73,77,1046571,1,25,0,0,0,0,0
0732007720130921,99,77,1046571,1,20,0,0,0,0,0
0732007720130921,109,77,1046571,1,18,0,0,0,0,0
0732007720130921,139,732,1050131,1,14,0,0,0,0,0
0732007720130921,163,77,1038841,1,21,0,0,0,0,0
0732007720130921,190,732,1050131,1,25,0,0,0,0,0
0472011020130921,1,110,1038972,1,70,0,0,0,0,0
0472011020130921,54,472,1040637,1,12,0,0,0,0,0
0472011020130921,69,472,1040637,1,21,0,0,0,0,0
0472011020130921,90,472,1040661,1,20,0,0,0,0,0
0472011020130921,154,472,1040637,1,26,0,0,0,0,0
0472011020130921,162,110,1038973,1,-5,0,0,0,0,0
0472011020130921,173,472,1040637,1,15,0,0,0,0,0
0472011020130921,185,110,1059675,1,16,0,0,0,0,0
0472011020130921,199,472,1040661,1,13,0,0,0,0,0
0709012920130921,24,709,1034351,1,3,0,0,0,0,0
0709012920130921,69,129,1015898,1,0,0,0,0,0,0
0709012920130921,123,709,1034342,1,53,0,1,0,0,0
0418016420130921,86,418,1048068,1,29,0,0,0,0,0
0418016420130921,100,418,1048068,1,16,0,0,0,0,0
0545019320130921,1,545,1056983,1,15,0,0,0,0,0
0545019320130921,15,193,1046967,1,27,0,0,0,0,0
0545019320130921,42,545,1056983,1,21,0,0,0,0,0
0545019320130921,47,193,1046967,1,15,0,0,0,0,0
0545019320130921,61,545,1041156,1,15,0,0,0,0,0
0545019320130921,82,545,1056983,1,20,0,0,0,0,0
0545019320130921,90,545,1056983,1,29,0,0,0,0,0
0545019320130921,104,193,1054965,1,25,0,0,0,0,0
0545019320130921,117,193,1054965,1,16,0,0,0,0,0
0545019320130921,143,545,1033609,1,25,0,0,0,0,0
0545019320130921,177,193,1046967,1,19,0,0,0,0,0
0047020420130921,12,47,1023171,1,14,0,0,0,0,0
0047020420130921,28,204,1039315,1,15,0,0,0,0,0
0047020420130921,34,204,1039315,1,10,0,0,0,0,0
0047020420130921,104,204,1039316,1,-4,0,0,0,0,0
0047020420130921,107,47,1046418,1,5,0,0,0,0,0
0047020420130921,119,47,1038686,1,11,0,0,0,0,0
0047020420130921,126,204,1039315,1,31,0,0,0,0,0
0047020420130921,147,204,1039315,1,23,0,0,0,0,0
0419022920130921,1,419,1032740,1,20,0,0,0,0,0
0419022920130921,25,229,1055076,1,8,0,1,1,0,0
0419022920130921,76,229,1055076,1,7,0,0,0,0,0
0419022920130921,92,229,1047059,1,19,0,0,0,0,0
0419022920130921,116,229,1047059,1,16,0,0,0,0,0
0419022920130921,181,229,1047059,1,46,0,0,0,0,0
0419022920130921,195,419,1032740,1,60,0,0,0,0,0
0061023420130921,1,61,1060710,1,19,0,0,0,0,0
0061023420130921,18,61,1060710,1,18,0,0,0,0,0
0061023420130921,36,61,1060739,1,1,0,0,0,0,0
0061023420130921,50,234,1031880,1,20,0,0,0,0,0
0061023420130921,58,61,1060739,1,35,0,0,0,0,0
0061023420130921,78,61,1060739,1,1,0,0,0,0,0
0061023420130921,93,61,1060716,1,15,0,0,0,0,0
0061023420130921,101,234,1055153,1,25,0,0,0,0,0
0061023420130921,121,234,1055153,1,41,0,0,0,0,0
0061023420130921,144,61,1060741,1,15,0,0,0,0,0
0694023520130921,1,235,1031919,1,15,0,0,0,0,0
0694023520130921,37,694,1041683,1,17,0,0,0,0,0
0694023520130921,96,235,1039435,1,21,0,0,0,0,0
0694023520130921,109,694,1041683,1,19,0,0,0,0,0
0694023520130921,130,694,1041683,1,21,0,0,0,0,0
0694023520130921,140,235,1031919,1,38,0,0,0,0,0
0315025420130921,4,315,1027289,1,18,0,0,0,0,0
0315025420130921,19,254,1038251,1,60,0,0,0,0,0
0315025420130921,27,315,1051285,1,29,0,0,0,0,0
0315025420130921,97,254,1038251,1,18,0,0,0,0,0
0315025420130921,144,315,1051285,1,13,0,1,1,0,0
0315025420130921,180,254,1038251,1,19,0,0,0,0,0
0457025520130921,1,457,1032952,1,42,0,0,0,0,0
0457025520130921,11,255,1039476,1,24,0,0,0,0,0
0457025520130921,49,255,1039476,1,30,0,0,0,0,0
0457025520130921,71,255,1039476,1,41,0,0,0,0,0
0457025520130921,98,457,1032952,1,19,0,0,0,0,0
0457025520130921,123,457,1032952,1,38,0,0,0,0,0
0457025520130921,143,457,1032952,1,16,0,0,0,0,0
0497025720130921,1,497,1033197,1,24,0,0,0,0,0
0497025720130921,35,497,1033197,1,21,0,0,0,0,0
0497025720130921,45,497,1033197,1,14,0,0,0,0,0
0497025720130921,70,497,1033197,1,99,1,0,0,0,0
0497025720130921,96,257,1055261,1,19,0,0,0,0,0
0497025720130921,186,497,1033181,1,15,0,0,0,0,0
0434030620130921,83,434,1032914,1,18,0,0,0,0,0
0434030620130921,173,306,1039698,1,22,0,0,0,0,0
0774031220130921,1,774,1034999,1,15,0,0,0,0,0
0774031220130921,15,774,1034999,1,18,0,0,0,0,0
0774031220130921,52,774,1034999,1,15,0,0,0,0,0
0774031220130921,58,774,1034999,1,31,0,0,0,0,0
0774031220130921,75,312,1024279,1,29,0,0,0,0,0
0774031220130921,85,774,1027134,1,11,0,0,0,0,0
0774031220130921,90,774,1027134,1,16,0,0,0,0,0
0774031220130921,99,312,1039797,1,36,0,0,0,0,0
0774031220130921,153,774,1034999,1,25,0,1,0,0,0
0366032820130921,92,366,1024515,1,17,0,0,0,0,0
0366032820130921,115,328,1032297,1,17,0,0,0,0,0
0366032820130921,173,366,1026564,1,13,0,0,0,0,0
0037036520130921,138,365,1039973,1,19,0,0,0,0,0
0037036520130921,147,37,1038641,1,14,0,0,0,0,0
0231036720130921,47,231,1039370,1,18,0,0,0,0,0
0231036720130921,58,231,1039370,1,19,0,0,0,0,0
0231036720130921,85,231,1039370,1,10,0,0,0,0,0
0231036720130921,88,367,1040042,1,93,1,0,0,0,0
0768039220130921,1,768,1038420,1,24,0,0,0,0,0
0768039220130921,35,768,1038420,1,18,0,0,0,0,0
0768039220130921,56,768,1038420,1,21,0,0,0,0,0
0768039220130921,87,768,1058330,1,20,0,0,0,0,0
0768039220130921,93,768,1058330,1,15,0,0,0,0,0
0768039220130921,95,392,1055879,1,31,0,0,0,0,0
0768039220130921,153,768,1058330,1,21,0,0,0,0,0
0736040020130921,1,736,1058128,1,18,0,0,0,0,0
0736040020130921,48,736,1058128,1,42,0,0,0,0,0
0736040020130921,136,400,1047878,1,18,0,0,0,0,0
0736040020130921,160,400,1047878,1,18,0,0,0,0,0
0030040420130921,1,404,1031575,1,22,0,0,0,0,0
0030040420130921,28,30,1038560,1,38,0,0,0,0,0
0030040420130921,36,404,1031575,1,22,0,0,0,0,0
0030040420130921,62,30,1038560,1,24,0,0,0,0,0
0030040420130921,134,30,1038560,1,20,0,0,0,0,0
0140041420130921,91,140,1039068,1,16,0,0,0,0,0
0140041420130921,152,414,1040193,1,15,0,1,0,0,0
0632041520130921,1,415,1048020,1,95,0,0,0,0,0
0632041520130921,13,632,1060270,1,32,0,0,0,0,0
0632041520130921,30,632,1060270,1,5,0,0,0,0,0
0632041520130921,94,632,1060270,1,21,0,0,0,0,0
0632041520130921,108,632,1052148,1,24,0,0,0,0,0
0632041520130921,130,415,1056031,1,88,1,0,0,0,0
0632041520130921,132,632,1052148,1,10,0,0,0,0,0
0632041520130921,139,632,1052148,1,12,0,0,0,0,0
0630042820130921,1,630,1033761,1,17,0,0,0,0,0
0630042820130921,29,630,1033761,1,17,0,0,0,0,0
0630042820130921,58,630,1033761,1,10,0,0,0,0,0
0630042820130921,75,630,1033761,1,14,0,0,0,0,0
0630042820130921,87,428,1040354,1,21,0,0,0,0,0
0630042820130921,98,630,1033761,1,25,0,0,0,0,0
0630042820130921,114,630,1049093,1,13,0,0,0,0,0
0630042820130921,165,428,1048156,1,0,0,0,0,0,0
0716043020130921,47,430,1032814,1,21,0,1,0,0,0
0716043020130921,53,716,1041962,1,13,0,0,0,0,0
0716043020130921,75,716,1026577,1,20,0,0,0,0,0
0716043020130921,88,716,1041962,1,10,0,0,0,0,0
0716043020130921,114,716,1026577,1,9,0,0,0,0,0
0716043020130921,160,716,1049845,1,21,0,0,0,0,0
0649046320130921,1,463,1032988,1,34,0,0,0,0,0
0649046320130921,14,463,1025075,1,5,0,0,0,0,0
0649046320130921,25,649,1051675,1,24,0,0,0,0,0
0649046320130921,32,463,1032988,1,29,0,0,0,0,0
0649046320130921,166,649,1044813,1,17,0,0,0,0,0
0771046520130921,1,771,1029490,1,20,0,0,0,0,0
0771046520130921,23,771,1040952,1,25,0,0,0,0,0
0771046520130921,79,771,1029490,1,12,0,0,0,0,0
0771046520130921,114,771,1029490,1,6,0,0,0,0,0
0771046520130921,137,465,1056362,1,16,0,0,0,0,0
0771046520130921,155,771,1040952,1,21,0,0,0,0,0
0277046620130921,28,277,1039547,1,19,0,0,0,0,0
0277046620130921,45,277,1039547,1,23,0,0,0,0,0
0277046620130921,91,466,1048405,1,12,0,0,0,0,0
0277046620130921,151,277,1032030,1,19,0,0,0,0,0
0201050320130921,13,503,67059,1,0,0,1,1,0,0
0201050320130921,16,503,1040848,1,0,0,0,0,0,0
0201050320130921,35,503,1030812,1,16,0,0,0,0,0
0201050320130921,45,201,1044377,1,29,0,0,0,0,0
0201050320130921,68,201,1044377,1,14,0,0,0,0,0
0201050320130921,85,201,1030302,1,21,0,0,0,0,0
0201050320130921,118,201,1044387,1,0,0,0,0,0,0
0201050320130921,120,503,1040848,1,13,0,0,0,0,0
0201050320130921,138,201,1044377,1,18,0,0,0,0,0
0201050320130921,149,503,1040848,1,21,0,0,0,0,0
0201050320130921,165,201,1044377,1,18,0,0,0,0,0
0201050320130921,180,503,1040830,1,17,0,0,0,0,0
0201050320130921,201,503,1040838,1,4,0,0,0,0,0
0201050320130921,207,201,1044377,1,14,0,0,0,0,0
0380050920130921,17,380,1037726,1,35,0,0,0,0,0
0380050920130921,92,380,1037726,1,16,0,0,0,0,0
0380050920130921,94,509,1056643,1,28,0,0,0,0,0
0380050920130921,107,380,1052518,1,10,0,0,0,0,0
0380050920130921,128,509,1056643,1,26,0,0,0,0,0
0380050920130921,139,380,1037726,1,19,0,0,0,0,0
0380050920130921,148,509,1056643,1,18,0,0,0,0,0
0416051320130921,1,513,1040894,1,16,0,0,0,0,0
0416051320130921,39,416,1032671,1,8,0,0,0,0,0
0416051320130921,72,513,1040894,1,27,0,0,0,0,0
0416051320130921,98,416,1048036,1,16,0,0,0,0,0
0416051320130921,150,513,1040894,1,24,0,0,0,0,0
0228051820130921,1,228,1035294,1,11,0,0,0,0,0
0228051820130921,21,228,1035294,1,26,0,0,0,0,0
0228051820130921,30,228,1045049,1,20,0,0,0,0,0
0228051820130921,56,228,1035294,1,27,0,0,0,0,0
0228051820130921,60,228,1045049,1,19,0,0,0,0,0
0228051820130921,86,228,1035294,1,20,0,0,0,0,0
0228051820130921,134,228,1052236,1,20,0,0,0,0,0
0228051820130921,163,228,1052236,1,18,0,0,0,0,0
0043051920130921,1,43,1042677,1,13,0,0,0,0,0
0043051920130921,41,43,1036940,1,19,0,0,0,0,0
0043051920130921,55,43,1036940,1,16,0,0,0,0,0
0043051920130921,90,519,1048758,1,37,0,0,0,0,0
0043051920130921,117,43,1051008,1,18,0,0,0,0,0
0043051920130921,164,43,1036940,1,18,0,0,0,0,0
0331053920130921,1,539,1056946,1,15,0,0,0,0,0
0331053920130921,41,331,1024389,1,18,0,0,0,0,0
0331053920130921,60,331,1024389,1,18,0,0,0,0,0
0331053920130921,96,331,1024389,1,35,0,0,0,0,0
0331053920130921,134,331,1024389,1,18,0,0,0,0,0
0331053920130921,153,331,1039902,1,22,0,0,0,0,0
0331053920130921,173,331,1039902,1,11,0,0,0,0,0
0331053920130921,184,331,1024389,1,22,0,0,0,0,0
0288057420130921,1,574,1033668,1,21,0,0,0,0,0
0288057420130921,26,288,1055341,1,22,0,0,0,0,0
0288057420130921,143,574,1033668,1,19,0,0,0,0,0
0031058720130921,1,587,1025825,1,17,0,0,0,0,0
0031058720130921,84,31,1046343,1,23,0,0,0,0,0
0031058720130921,105,587,1057069,1,16,0,0,0,0,0
0031058720130921,154,31,1046348,1,20,0,0,0,0,0
0031058720130921,168,31,1046343,1,15,0,0,0,0,0
0528062620130921,1,626,1025871,1,35,0,0,0,0,0
0528062620130921,10,528,1056885,1,23,0,0,0,0,0
0528062620130921,29,626,1025871,1,22,0,0,0,0,0
0528062620130921,43,626,1025871,1,19,0,0,0,0,0
0528062620130921,46,528,1056885,1,19,0,0,0,0,0
0528062620130921,88,528,1056885,1,20,0,0,0,0,0
0528062620130921,164,528,1056885,1,13,0,0,0,0,0
0528062620130921,182,626,1025871,1,25,0,0,0,0,0
0731065720130921,53,657,1049229,1,15,0,0,0,0,0
0731065720130921,75,731,1058057,1,19,0,0,0,0,0
0731065720130921,117,657,1041441,1,34,0,0,0,0,0
0731065720130921,142,731,1058057,1,19,0,0,0,0,0
0028067420130921,1,674,1041579,1,50,0,0,0,0,0
0028067420130921,16,28,1046223,1,18,0,0,0,0,0
0028067420130921,34,28,1046223,1,30,0,0,0,0,0
0028067420130921,57,28,1046223,1,16,0,0,0,0,0
0028067420130921,95,674,1033991,1,10,0,0,0,0,0
0028067420130921,105,674,1041579,1,14,0,0,0,0,0
0028067420130921,130,28,1046231,1,24,0,0,0,0,0
0028067420130921,150,674,1041579,1,17,0,0,0,0,0
0028067420130921,195,28,1054222,1,19,0,0,0,0,0
0718068820130921,10,718,1049878,1,46,0,0,0,0,0
0718068820130921,34,718,1049878,1,15,0,0,0,0,0
0718068820130921,59,718,1041985,1,14,0,0,0,0,0
0718068820130921,97,688,1049436,1,15,0,0,0,0,0
0718068820130921,110,718,1057867,1,0,0,0,0,0,0
0718068820130921,112,718,1041985,1,25,0,0,0,0,0
0663069720130921,1,663,1057311,1,11,0,0,0,0,0
0663069720130921,57,697,1049529,1,23,0,0,0,0,0
0663069720130921,82,663,1057311,1,18,0,0,0,0,0
0663069720130921,95,663,1057311,1,16,0,0,0,0,0
0663069720130921,98,663,1057311,1,15,0,0,0,0,0
0663069720130921,133,697,1049529,1,22,0,0,0,0,0
0663069720130921,195,697,1049529,1,9,0,0,0,0,0
0670070020130921,56,670,1043894,1,21,0,0,0,0,0
0327070320130921,1,703,1049634,1,30,0,1,0,0,0
0327070320130921,31,327,1039822,1,17,0,0,0,0,0
0327070320130921,46,327,1039822,1,40,0,0,0,0,0
0327070320130921,83,327,1039822,1,18,0,0,0,0,0
0327070320130921,150,703,1049634,1,24,0,0,0,0,0
0327070320130921,164,327,1039822,1,21,0,0,0,0,0
0327070320130921,174,703,1049634,1,18,0,0,0,0,0
0706070420130921,10,704,1049680,1,100,1,0,0,0,0
0706070420130921,12,706,1049707,1,20,0,0,0,0,0
0706070420130921,35,706,1049707,1,17,0,0,0,0,0
0706070420130921,77,704,1049680,1,11,0,0,0,0,0
0706070420130921,115,706,1049715,1,13,0,0,0,0,0
0706070420130921,151,704,1034309,1,21,0,0,0,0,0
0811072120130921,61,721,1036869,1,20,0,1,1,0,0
0811072120130921,119,721,1049950,1,10,0,0,0,0,0
0811072120130921,121,811,1050514,1,14,0,0,0,0,0
0811072120130921,193,721,1057924,1,42,0,0,0,0,0
0749072520130921,1,725,1057947,1,17,0,0,0,0,0
0749072520130921,31,725,1057947,1,8,0,0,0,0,0
0749072520130921,95,749,1058203,1,24,0,0,0,0,0
0749072520130921,153,725,1057947,1,19,0,0,0,0,0
0388074220130921,1,388,1047811,1,25,0,0,0,0,0
0388074220130921,35,742,1042297,1,11,0,0,0,0,0
0388074220130921,61,742,1042297,1,25,0,0,0,0,0
0388074220130921,104,742,1042297,1,30,0,0,0,0,0
0388074220130921,179,388,1047811,1,22,0,0,0,0,0
0741074620130921,56,741,1045758,1,15,0,0,0,0,0
0741074620130921,86,741,1045758,1,17,0,0,0,0,0
0741074620130921,97,741,1061209,1,14,0,1,0,0,0
0741074620130921,107,746,1042336,1,32,0,0,0,0,0
0741074620130921,128,741,1061223,1,18,0,0,0,0,0
0741074620130921,144,741,1061223,1,23,0,0,0,0,0
0741074620130921,162,741,1061223,1,26,0,0,0,0,0
0295075420130921,21,295,1055377,1,28,0,0,0,0,0
0295075420130921,63,295,1055377,1,21,0,0,0,0,0
0295075420130921,73,295,1055397,1,15,0,0,0,0,0
0295075420130921,88,295,1055377,1,15,0,0,0,0,0
0295075420130921,94,754,1050286,1,45,0,0,0,0,0
0295075420130921,127,295,1055397,1,12,0,0,0,0,0
0295075420130921,150,295,1055377,1,17,0,0,0,0,0
0294075620130921,1,756,1034925,1,9,0,0,0,0,0
0294075620130921,16,294,1027580,1,11,0,0,0,0,0
0294075620130921,35,294,1027580,1,16,0,0,0,0,0
0294075620130921,54,294,1027580,1,13,0,0,0,0,0
0446077220130921,4,446,1029168,1,20,0,0,0,0,0
0446077220130921,16,446,1029168,1,20,0,0,0,0,0
0446077220130921,26,446,1029168,1,20,0,0,0,0,0
0446077220130921,46,772,1038071,1,19,0,0,0,0,0
0446077220130921,62,446,1058905,1,20,0,0,0,0,0
0446077220130921,83,446,1058905,1,18,0,0,0,0,0
0446077220130921,120,772,1027081,1,11,0,0,0,0,0
0446077220130921,128,446,1052535,1,21,0,0,0,0,0
0446077220130921,136,772,1034991,1,28,0,0,0,0,0
0446077220130921,160,772,1058360,1,12,0,0,0,0,0
0446077220130921,173,446,1052535,1,0,0,0,0,0,0
0559079620130921,1,559,1041177,1,26,0,0,0,0,0
0559079620130921,29,559,1041177,1,26,0,0,0,0,0
0559079620130921,38,559,1041177,1,45,0,0,0,0,0
0559079620130921,51,796,1027172,1,27,0,0,0,0,0
0559079620130921,67,559,1041177,1,13,0,0,0,0,0
0559079620130921,82,559,1041177,1,15,0,0,0,0,0
0559079620130921,84,796,1027172,1,26,0,0,0,0,0
0559079620130921,118,559,1041177,1,23,0,0,0,0,0
0559079620130921,130,559,1041192,1,20,0,0,0,0,0
0742025520130926,1,255,1039473,1,9,0,0,0,0,0
0742025520130926,9,255,1039473,1,20,0,0,0,0,0
0742025520130926,58,742,1042297,1,20,0,0,0,0,0
0311071920130926,86,311,1055496,1,32,0,0,0,0,0
0311071920130926,99,719,1049911,1,25,0,0,0,0,0
0311071920130926,108,719,1026585,1,13,0,0,0,0,0
0311071920130926,140,719,1026585,1,29,0,0,0,0,0
0311071920130926,177,311,1032180,1,14,0,0,0,0,0
0311071920130926,196,719,1042001,1,19,0,0,0,0,0
0419007720130927,1,419,1024829,1,50,0,0,0,0,0
