"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Blocked","Fair Catch","Touchback","Downed","Out Of Bounds"
0817041620130914,89,817,1028823,1,46,0,1,0,0,0
0817041620130914,117,817,1028823,1,50,0,0,0,0,0
0817041620130914,164,817,1028823,1,43,0,0,0,0,0
0005041820130914,6,5,1038375,1,38,0,0,0,1,0
0005041820130914,23,5,1038375,1,39,0,1,0,0,0
0005041820130914,27,418,1040301,1,21,0,0,0,1,0
0005041820130914,47,5,1038375,1,47,0,0,0,1,0
0005041820130914,92,418,1040301,1,54,0,0,0,0,0
0005041820130914,114,5,1038375,1,58,0,0,0,1,0
0005041820130914,131,5,1038375,1,40,0,0,0,0,0
0005041820130914,140,418,1040301,1,35,0,0,0,0,0
0005041820130914,150,418,1040301,1,22,0,0,0,0,1
0404041920130914,6,404,1032585,1,41,0,0,0,0,0
0404041920130914,10,419,1032741,1,40,0,0,0,0,0
0404041920130914,17,404,1032585,1,47,0,0,0,0,0
0404041920130914,46,419,1032741,1,32,0,0,0,0,0
0404041920130914,85,404,1032585,1,50,0,1,0,0,0
0404041920130914,106,419,1032741,1,54,0,0,1,0,0
0404041920130914,130,419,1032741,1,48,0,0,0,0,0
0404041920130914,147,419,1032741,1,46,0,0,0,0,0
0404041920130914,151,404,1032585,1,68,0,0,0,1,0
0404041920130914,159,419,1032741,1,17,0,0,0,0,1
0404041920130914,167,404,1032585,1,42,0,1,0,0,0
0771042820130914,11,428,1040367,1,37,0,0,0,0,0
0771042820130914,16,771,1053432,1,52,0,0,1,0,0
0771042820130914,20,428,1040367,1,48,0,1,0,0,0
0771042820130914,42,428,1040367,1,49,0,0,0,0,0
0771042820130914,48,771,1053432,1,50,0,0,0,1,0
0771042820130914,67,771,1053432,1,36,0,0,0,0,0
0771042820130914,75,771,1053432,1,32,0,0,0,0,0
0771042820130914,80,428,1040367,1,42,0,0,1,0,0
0771042820130914,99,771,1053432,1,17,0,0,0,0,1
0771042820130914,111,771,1053432,1,35,0,1,0,0,0
0771042820130914,127,771,1053432,1,38,0,0,0,0,0
0771042820130914,135,771,1053432,1,65,0,0,0,1,0
0771042820130914,140,428,1040367,1,51,0,0,0,0,0
0771042820130914,146,771,1053432,1,43,0,1,0,0,0
0110046320130914,8,110,1059662,1,29,0,1,0,0,0
0110046320130914,12,463,1048335,1,47,0,1,0,0,0
0110046320130914,56,110,1059662,1,67,0,0,0,1,0
0110046320130914,68,463,1048335,1,31,0,1,0,0,0
0110046320130914,90,463,1048335,1,54,0,0,0,0,0
0110046320130914,104,463,1048335,1,29,0,1,0,0,0
0110046320130914,118,463,1048335,1,30,0,0,0,1,0
0110046320130914,135,463,1048335,1,39,0,0,0,0,0
0110046320130914,145,463,1048335,1,28,0,0,0,0,1
0110046320130914,180,110,1059662,1,40,0,1,0,0,0
0110046320130914,184,463,1048335,1,44,0,1,0,0,0
0129046520130914,5,129,1023574,1,41,0,0,0,0,0
0129046520130914,13,129,1023574,1,36,0,0,1,0,0
0129046520130914,17,465,1040623,1,52,0,0,0,0,0
0129046520130914,37,465,1040623,1,47,0,1,0,0,0
0129046520130914,59,465,1040623,1,36,0,0,0,1,0
0129046520130914,70,465,1040623,1,65,0,0,1,0,0
0129046520130914,79,129,1023574,1,42,0,0,0,0,0
0129046520130914,112,129,1023574,1,37,0,0,0,0,0
0129046520130914,116,465,1040623,1,43,0,1,0,0,0
0129046520130914,120,129,1023574,1,48,0,0,0,0,0
0129046520130914,131,129,1023574,1,52,0,0,0,0,0
0704047220130914,30,704,1057733,1,28,0,1,0,0,0
0704047220130914,34,472,1048451,1,46,0,0,0,0,0
0704047220130914,48,472,1048451,1,66,0,0,0,0,0
0704047220130914,52,704,1057720,1,51,0,0,0,0,0
0704047220130914,58,472,1048451,1,32,0,1,0,0,0
0704047220130914,66,704,1057733,1,42,0,0,0,0,0
0704047220130914,119,472,1048451,1,38,0,1,0,0,0
0704047220130914,127,704,1057733,1,53,0,0,0,0,0
0704047220130914,132,472,1048451,1,43,0,1,0,0,0
0047049720130914,28,497,1048551,1,35,0,1,0,0,0
0047049720130914,41,497,1048551,1,26,0,0,0,0,1
0047049720130914,141,497,1048551,1,37,0,0,0,1,0
0047049720130914,172,47,1046408,1,44,0,0,0,0,0
0047049720130914,190,47,1046408,1,47,0,0,0,0,0
0047049720130914,208,497,1048551,1,44,0,0,0,0,0
0774050920130914,8,774,1050425,1,12,0,0,0,0,1
0774050920130914,14,509,1025411,1,43,0,0,0,1,0
0774050920130914,21,774,1050425,1,39,0,1,0,0,0
0774050920130914,51,509,1025411,1,35,0,0,1,0,0
0774050920130914,83,774,1050425,1,37,0,0,0,1,0
0774050920130914,100,774,1050425,1,12,0,0,0,0,1
0774050920130914,122,774,1050425,1,36,0,1,0,0,0
0774050920130914,147,774,1050425,1,31,0,1,0,0,0
0774050920130914,173,509,1025411,1,33,0,1,0,0,0
0774050920130914,180,774,1050425,1,39,0,1,0,0,0
0774050920130914,184,509,1040865,1,42,0,0,0,1,0
0388051920130914,41,519,1048753,1,42,0,1,0,0,0
0388051920130914,51,388,1047814,1,35,0,1,0,0,0
0388051920130914,59,519,1040946,1,37,0,0,0,1,0
0388051920130914,69,388,1047814,1,38,0,0,0,0,0
0388051920130914,88,388,1047814,1,36,0,1,0,0,0
0388051920130914,94,519,1048753,1,54,0,0,0,1,0
0388051920130914,174,519,1048753,1,26,0,0,0,0,1
0346052120130914,25,346,1051335,1,31,0,1,0,0,0
0346052120130914,44,346,1051335,1,39,0,0,0,0,0
0346052120130914,80,346,1051335,1,35,0,1,0,0,0
0346052120130914,84,521,1031424,1,41,0,1,0,0,0
0346052120130914,89,346,1051335,1,44,0,0,0,0,0
0346052120130914,102,346,1051335,1,37,0,0,0,0,1
0346052120130914,118,521,1031424,1,35,0,1,0,0,0
0346052120130914,123,346,1051335,1,40,0,0,0,0,0
0346052120130914,129,346,1051335,1,43,0,0,0,0,1
0346052120130914,159,346,1051335,1,48,0,0,0,0,0
0346052120130914,165,521,1031424,1,18,0,0,0,0,1
0719052220130914,21,719,1057896,1,41,0,1,0,0,0
0719052220130914,72,719,1057896,1,35,0,1,0,0,0
0719052220130914,91,719,1057896,1,34,0,1,0,0,0
0719052220130914,100,719,1057896,1,41,0,0,0,0,0
0719052220130914,122,522,1031405,1,45,0,0,0,0,0
0719052220130914,168,719,1057896,1,52,0,1,0,0,0
0694052920130914,6,529,1033535,1,53,0,0,0,1,0
0694052920130914,39,694,1034090,1,46,0,0,0,0,0
0694052920130914,49,694,1034090,1,42,0,0,0,0,1
0694052920130914,69,694,1034090,1,45,0,0,1,0,0
0694052920130914,84,694,1034090,1,54,0,0,1,0,0
0694052920130914,97,694,1034090,1,48,0,0,0,0,0
0694052920130914,113,694,1034090,1,45,0,0,0,0,1
0694052920130914,133,694,1034090,1,32,0,0,0,1,0
0694052920130914,146,694,1034090,1,34,0,0,0,0,1
0694052920130914,161,694,1034090,1,46,0,0,0,0,0
0694052920130914,165,529,1033535,1,42,0,0,0,0,0
0694052920130914,186,529,1033535,1,44,0,1,0,0,0
0128053920130914,34,128,1046746,1,52,0,0,0,0,0
0128053920130914,50,539,1033570,1,37,0,1,0,0,0
0128053920130914,100,539,1033570,1,32,0,1,0,0,0
0128053920130914,163,128,66597,1,-18,0,0,0,0,1
0473054520130914,33,473,1025219,1,38,0,0,0,0,1
0473054520130914,43,473,1025219,1,45,0,0,0,0,0
0473054520130914,65,473,1025219,1,35,0,1,0,0,0
0473054520130914,127,545,1033619,1,46,0,0,0,0,1
0473054520130914,144,473,1025219,1,47,0,1,0,0,0
0473054520130914,152,545,1033619,1,40,0,0,1,0,0
0513055920130914,22,513,1040885,1,32,0,0,0,0,0
0513055920130914,27,559,1033634,1,52,0,1,0,0,0
0513055920130914,31,513,1040885,1,38,0,1,0,0,0
0513055920130914,42,513,1040885,1,39,0,0,0,1,0
0513055920130914,69,559,1033634,1,40,0,0,0,1,0
0513055920130914,112,513,1026941,1,38,0,1,0,0,0
0513055920130914,116,559,1033634,1,46,0,0,0,1,0
0513055920130914,135,559,1033634,1,38,0,1,0,0,0
0513055920130914,159,559,1033634,1,33,0,1,0,0,0
0328057420130914,11,574,1041207,1,36,0,1,0,0,0
0328057420130914,27,328,1055626,1,59,0,0,0,0,0
0328057420130914,34,574,1041207,1,20,0,0,0,1,0
0328057420130914,38,328,1055626,1,51,0,0,0,0,0
0328057420130914,49,574,1025788,1,41,0,0,0,0,1
0328057420130914,76,328,1055626,1,46,0,0,1,0,0
0328057420130914,81,574,1041207,1,43,0,0,0,0,1
0328057420130914,101,328,1055626,1,56,0,0,0,0,0
0328057420130914,109,574,1041207,1,34,0,1,0,0,0
0328057420130914,114,328,1055626,1,43,0,1,0,0,0
0328057420130914,118,574,1041207,1,41,0,0,0,0,0
0328057420130914,147,328,66977,1,27,1,0,0,0,0
0328057420130914,159,328,1055626,1,32,0,0,0,1,0
0204058720130914,28,204,1055022,1,24,0,0,0,0,1
0204058720130914,36,587,1026796,1,46,0,0,0,1,0
0204058720130914,40,204,1055022,1,21,0,0,0,0,1
0204058720130914,52,204,1055022,1,29,0,0,0,0,0
0204058720130914,58,587,1026796,1,40,0,0,0,0,0
0204058720130914,70,587,1026796,1,28,0,0,0,0,1
0204058720130914,92,204,1055022,1,38,0,1,0,0,0
0204058720130914,109,587,1026796,1,49,0,0,0,0,0
0204058720130914,122,204,1055022,1,27,0,1,0,0,0
0204058720130914,128,587,1026796,1,24,0,0,0,1,0
0204058720130914,139,587,1026796,1,42,0,1,0,0,0
0204058720130914,143,204,1055022,1,37,0,1,0,0,0
0772064620130914,52,772,1034995,1,52,0,0,0,0,0
0772064620130914,59,646,1045151,1,42,0,0,0,0,0
0772064620130914,83,772,1034995,1,37,0,1,0,0,0
0772064620130914,101,772,1034995,1,42,0,0,0,1,0
0736064820130914,5,736,1042242,1,37,0,0,0,0,0
0736064820130914,19,736,1042242,1,47,0,0,0,0,0
0736064820130914,36,736,1042242,1,44,0,0,0,0,0
0736064820130914,53,736,1042242,1,35,0,0,0,0,1
0736064820130914,68,736,1042242,1,75,0,0,0,0,0
0736064820130914,92,648,1049165,1,41,0,0,0,0,0
0736064820130914,124,648,1049165,1,18,0,0,0,1,0
0736064820130914,145,648,1049165,1,29,0,1,0,0,0
0736064820130914,149,736,1042242,1,42,0,0,0,0,0
0229065120130914,7,651,1041385,1,43,0,0,0,0,0
0229065120130914,12,229,1047062,1,41,0,1,0,0,0
0229065120130914,20,651,1041385,1,40,0,0,0,0,0
0229065120130914,24,229,1047062,1,62,0,0,1,0,0
0229065120130914,41,229,1047062,1,37,0,1,0,0,0
0229065120130914,61,229,1047062,1,41,0,0,0,0,0
0229065120130914,70,651,1041385,1,52,0,0,1,0,0
0229065120130914,93,229,1047062,1,37,0,0,1,0,0
0229065120130914,99,651,1041385,1,40,0,0,0,0,0
0229065120130914,104,229,1047062,1,43,0,0,0,0,0
0229065120130914,125,651,1041385,1,42,0,0,1,0,0
0229065120130914,130,229,1047062,1,57,0,0,0,0,0
0229065120130914,134,651,1041385,1,53,0,0,0,0,0
0229065120130914,140,229,1047062,1,50,0,0,1,0,0
0229065120130914,158,651,1041385,1,39,0,1,0,0,0
0067065720130914,5,657,1041413,1,42,0,0,0,1,0
0067065720130914,14,67,1023275,1,32,0,0,0,0,0
0067065720130914,35,67,1023275,1,63,0,0,0,1,0
0067065720130914,42,657,1041413,1,34,0,0,0,0,1
0067065720130914,47,67,1023275,1,65,0,0,1,0,0
0067065720130914,58,67,1023275,1,49,0,0,0,0,0
0067065720130914,66,657,1041413,1,45,0,0,0,0,0
0067065720130914,72,67,1023275,1,53,0,0,0,1,0
0067065720130914,81,67,1023275,1,46,0,0,0,0,0
0067065720130914,86,657,1041413,1,55,0,0,0,1,0
0067065720130914,109,67,1023275,1,53,0,0,0,1,0
0067065720130914,147,67,1023275,1,42,0,0,0,1,0
0483067120130914,13,483,1044564,1,42,0,0,0,1,0
0483067120130914,35,483,1033213,1,39,0,1,0,0,0
0483067120130914,87,483,1033213,1,28,0,1,0,0,0
0483067120130914,153,483,1033213,1,29,0,0,0,1,0
0483067120130914,157,671,1057403,1,30,0,1,0,0,0
0483067120130914,167,671,1057403,1,43,0,0,1,0,0
0483067120130914,171,483,1033213,1,45,0,1,0,0,0
0483067120130914,177,671,1057403,1,28,0,0,0,1,0
0748068820130914,5,688,1041621,1,66,0,0,0,1,0
0748068820130914,16,748,1050860,1,48,0,0,0,0,0
0748068820130914,20,688,1041621,1,35,0,0,0,0,1
0748068820130914,24,748,1050860,1,51,0,0,0,0,0
0748068820130914,44,748,1050860,1,38,0,0,0,1,0
0748068820130914,53,748,1050860,1,36,0,1,0,0,0
0748068820130914,68,748,1050860,1,38,0,0,0,0,0
0748068820130914,80,748,1050860,1,40,0,0,0,0,0
0748068820130914,101,748,1050860,1,33,0,0,0,1,0
0748068820130914,115,748,1050860,1,46,0,0,0,1,0
0748068820130914,133,748,1050860,1,24,0,0,0,0,1
0748068820130914,147,748,1050860,1,49,0,0,0,1,0
0748068820130914,152,688,1041621,1,34,0,1,0,0,0
0748068820130914,168,688,1041621,1,37,0,1,0,0,0
0748068820130914,172,748,1050860,1,48,0,0,0,1,0
0236069020130914,34,236,1060809,1,48,0,0,0,1,0
0236069020130914,50,690,1057482,1,43,0,1,0,0,0
0236069020130914,108,690,1057482,1,44,0,0,0,0,0
0236069020130914,114,236,1060809,1,32,0,0,0,1,0
0236069020130914,120,690,1057482,1,46,0,0,0,1,0
0236069020130914,151,236,1060809,1,34,0,0,0,0,0
0008069720130914,16,8,1030855,1,55,0,0,0,0,0
0008069720130914,44,697,1041713,1,48,0,0,1,0,0
0008069720130914,76,697,1041713,1,50,0,0,0,0,1
0008069720130914,101,8,1030855,1,44,0,0,0,0,0
0008069720130914,135,697,1041713,1,64,0,0,0,0,0
0008069720130914,142,8,1030855,1,60,0,0,1,0,0
0433070320130914,17,703,1025700,1,35,0,0,0,0,1
0433070320130914,47,433,1024984,1,40,0,1,0,0,0
0433070320130914,91,433,1024984,1,75,0,0,1,0,0
0433070320130914,117,703,1025700,1,40,0,0,1,0,0
0433070320130914,135,703,1025700,1,52,0,0,0,1,0
0433070320130914,152,703,1025700,1,45,0,0,0,0,0
0433070320130914,158,703,1025700,1,44,0,0,0,1,0
0433070320130914,162,433,1024984,1,50,0,0,0,0,0
0207070920130914,44,207,1043003,1,20,0,0,0,0,1
0207070920130914,70,709,1034355,1,37,0,0,0,1,0
0207070920130914,74,207,1043003,1,57,0,0,0,0,0
0207070920130914,79,709,1034355,1,30,0,0,0,1,0
0207070920130914,87,709,1034355,1,31,0,1,0,0,0
0207070920130914,94,207,1043003,1,50,0,0,0,0,0
0207070920130914,111,709,1034355,1,43,0,1,0,0,0
0207070920130914,116,207,1043003,1,35,0,1,0,0,0
0207070920130914,123,709,1034355,1,28,0,1,0,0,0
0207070920130914,130,207,1043003,1,44,0,1,0,0,0
0207070920130914,136,709,1034355,1,40,0,1,0,0,0
0207070920130914,142,207,1043003,1,37,0,1,0,0,0
0207070920130914,182,709,1034355,1,38,0,1,0,0,0
0207070920130914,186,207,1043003,1,50,0,0,0,1,0
0674072520130914,14,674,1033984,1,48,0,0,0,0,0
0674072520130914,41,725,1049968,1,44,0,0,0,0,0
0674072520130914,89,725,1049968,1,22,0,0,0,0,1
0674072520130914,94,674,1033984,1,49,0,0,1,0,0
0674072520130914,115,725,1049968,1,41,0,1,0,0,0
0674072520130914,138,725,1049968,1,19,0,0,0,0,1
0180072620130914,11,180,1060772,1,6,0,0,0,0,1
0180072620130914,85,726,1042144,1,56,0,0,0,1,0
0180072620130914,92,180,1060772,1,55,0,0,0,0,0
0180072620130914,116,180,1060772,1,39,0,1,0,0,0
0180072620130914,135,180,1060772,1,48,0,0,0,0,0
0180072620130914,165,180,1060772,1,45,0,1,0,0,0
0758073120130914,5,758,1028723,1,41,0,0,0,0,0
0758073120130914,17,758,1028723,1,44,0,0,0,0,0
0758073120130914,31,758,1028723,1,45,0,0,0,0,0
0758073120130914,41,758,1028723,1,37,0,0,0,0,1
0758073120130914,55,758,1028723,1,45,0,0,0,0,0
0758073120130914,68,758,1028723,1,42,0,1,0,0,0
0758073120130914,82,758,1028723,1,24,0,0,0,0,1
0758073120130914,95,758,1028723,1,46,0,1,0,0,0
0758073120130914,103,731,1034653,1,44,0,1,0,0,0
0758073120130914,107,758,1028723,1,40,0,0,0,0,1
0758073120130914,115,758,1028723,1,23,0,0,0,0,1
0758073120130914,154,758,1028723,1,43,0,0,0,0,0
0758073120130914,162,731,1034653,1,38,0,1,0,0,0
0758073120130914,167,758,1028723,1,49,0,0,0,0,0
0528073220130914,17,732,1050121,1,38,0,1,0,0,0
0528073220130914,22,528,1033505,1,49,0,0,0,0,0
0528073220130914,26,732,1050121,1,39,0,1,0,0,0
0528073220130914,41,732,1050121,1,52,0,1,0,0,0
0528073220130914,109,528,1033505,1,53,0,0,1,0,0
0528073220130914,127,528,1033505,1,39,0,1,0,0,0
0528073220130914,164,528,1033505,1,28,0,1,0,0,0
0498074920130914,24,749,1042357,1,35,0,1,0,0,0
0498074920130914,28,498,1040792,1,48,0,0,1,0,0
0498074920130914,38,498,1040792,1,18,0,0,0,0,1
0498074920130914,60,749,1042357,1,39,0,0,0,1,0
0498074920130914,78,749,1042357,1,46,0,0,0,1,0
0498074920130914,111,749,1042357,1,42,0,1,0,0,0
0498074920130914,132,749,1042357,1,33,0,1,0,0,0
0498074920130914,138,498,1040792,1,46,0,0,0,0,0
0498074920130914,146,749,1042357,1,37,0,1,0,0,0
0498074920130914,164,749,1042357,1,29,0,1,0,0,0
0498074920130914,172,498,1040792,1,34,0,0,1,0,0
0498074920130914,177,749,1042357,1,44,0,1,0,0,0
0498074920130914,185,498,1040792,1,36,0,0,0,0,1
0498074920130914,189,749,1042357,1,39,0,0,0,1,0
0498074920130914,196,498,1040792,1,32,0,0,0,1,0
0667075420130914,38,667,1029405,1,46,0,0,0,1,0
0667075420130914,42,754,1025659,1,44,0,0,0,0,0
0667075420130914,90,667,1029405,1,28,0,0,0,0,1
0667075420130914,105,667,1029405,1,47,0,0,0,0,0
0667075420130914,124,667,1029405,1,38,0,1,0,0,0
0667075420130914,144,667,1029405,1,57,0,0,0,0,0
0667075420130914,148,754,1025659,1,27,0,0,0,1,0
0667075420130914,152,667,1029405,1,39,0,1,0,0,0
0667075420130914,156,754,1025659,1,42,0,1,0,0,0
0667075420130914,163,667,1029405,1,40,0,1,0,0,0
0254076820130914,6,254,1045419,1,41,0,0,0,0,0
0254076820130914,17,254,1045419,1,47,0,0,0,0,1
0254076820130914,35,254,1045419,1,20,0,0,0,0,1
0254076820130914,39,768,1058354,1,36,0,1,0,0,0
0254076820130914,48,254,1045419,1,41,0,0,1,0,0
0254076820130914,59,254,1045419,1,45,0,0,0,0,0
0254076820130914,74,254,1045419,1,16,0,0,0,0,1
0254076820130914,107,768,1058354,1,33,0,1,0,0,0
0254076820130914,111,254,1045419,1,49,0,0,0,0,1
0254076820130914,127,254,1045419,1,41,0,0,0,0,1
0254076820130914,151,254,1045419,1,44,0,0,0,0,1
0254076820130914,161,768,1058354,1,25,0,1,0,0,0
0254076820130914,170,254,1045419,1,49,0,0,0,0,0
0502081120130914,6,811,1058484,1,35,0,0,0,0,0
0502081120130914,23,811,1058484,1,36,0,0,0,1,0
0502081120130914,38,502,1028240,1,17,0,0,0,0,1
0502081120130914,62,502,1028240,1,60,0,0,0,1,0
0502081120130914,84,502,1028240,1,49,0,0,0,0,0
0502081120130914,121,502,1028240,1,48,0,0,0,0,0
0502081120130914,125,811,1058484,1,28,0,0,0,0,1
0502081120130914,129,502,1028240,1,48,0,0,0,0,0
0502081120130914,140,502,1028240,1,58,0,0,0,1,0
0502081120130914,150,811,1058484,1,54,0,0,1,0,0
0502081120130914,192,811,1058484,1,40,0,0,0,0,0
0502081120130914,207,502,1028240,1,49,0,0,0,1,0
0147049020130919,23,490,1040717,1,32,0,0,0,1,0
0147049020130919,30,147,1046845,1,40,0,1,0,0,0
0147049020130919,35,490,1040717,1,34,0,0,0,1,0
0147049020130919,67,147,1031555,1,38,0,0,1,0,0
0147049020130919,72,490,1040717,1,33,0,0,0,1,0
0147049020130919,77,147,1046845,1,30,0,1,0,0,0
0147049020130919,82,490,1040717,1,42,0,1,0,0,0
0147049020130919,107,490,1040717,1,48,0,0,0,0,0
0147049020130919,112,147,1046845,1,38,0,0,0,1,0
0147049020130919,117,490,1040717,1,52,0,0,0,0,0
0147049020130919,123,147,1046845,1,36,0,1,0,0,0
0066009620130920,7,66,1046479,1,31,0,0,0,0,1
0066009620130920,24,66,1046479,1,41,0,0,0,0,0
0066009620130920,28,96,1046656,1,40,0,0,0,1,0
0066009620130920,61,96,1046656,1,43,0,1,0,0,0
0066009620130920,90,96,1046656,1,52,0,1,0,0,0
0066009620130920,150,66,1023227,1,46,0,0,0,1,0
0066009620130920,154,96,1046656,1,38,0,1,0,0,0
0066009620130920,187,96,1023413,1,33,0,0,0,0,1
0671000520130921,25,5,1038375,1,36,0,0,0,0,0
0671000520130921,31,671,1057403,1,36,0,0,1,0,0
0671000520130921,37,5,1038375,1,35,0,0,0,1,0
0671000520130921,42,671,1057403,1,24,0,0,0,0,1
0671000520130921,46,5,1038375,1,55,0,0,1,0,0
0671000520130921,66,671,1057403,1,49,0,1,0,0,0
0671000520130921,98,671,1057403,1,33,0,0,0,1,0
0671000520130921,103,5,1038375,1,41,0,0,0,0,0
0671000520130921,109,671,1057403,1,30,0,0,0,0,1
0671000520130921,146,671,1057403,1,55,0,0,0,1,0
0671000520130921,153,5,1038375,1,38,0,1,0,0,0
0671000520130921,191,671,1057403,1,40,0,0,0,0,0
0156000820130921,14,156,1046860,1,42,0,0,0,0,0
0156000820130921,18,8,1030855,1,53,0,0,0,0,0
0156000820130921,23,156,1046860,1,35,0,1,0,0,0
0156000820130921,41,156,66611,1,0,1,0,0,0,0
0156000820130921,52,156,1046860,1,13,0,0,0,0,1
0156000820130921,63,156,1046860,1,41,0,0,0,0,0
0156000820130921,69,8,1030855,1,41,0,0,1,0,0
0156000820130921,76,156,1046860,1,40,0,0,0,0,0
0156000820130921,94,8,1030855,1,45,0,1,0,0,0
0156000820130921,112,8,1030855,1,43,0,0,0,0,1
0156000820130921,120,156,1046860,1,44,0,0,0,0,0
0156000820130921,124,8,1030855,1,43,0,0,1,0,0
0156000820130921,129,156,1046860,1,23,0,0,0,1,0
0508000920130921,18,508,1060875,1,41,0,0,0,0,0
0508000920130921,30,508,1044738,1,43,0,0,0,1,0
0508000920130921,70,508,1044738,1,37,0,0,0,0,0
0508000920130921,88,9,1038465,1,44,0,0,0,0,0
0508000920130921,92,508,1044738,1,28,0,0,0,1,0
0508000920130921,113,9,1038465,1,33,0,1,0,0,0
0508000920130921,118,508,1060875,1,53,0,0,0,1,0
0508000920130921,128,508,1044738,1,22,0,0,0,0,1
0508000920130921,149,9,1038465,1,44,0,0,0,1,0
0508000920130921,153,508,1060875,1,35,0,0,0,0,0
0508000920130921,157,508,1060875,1,34,0,0,0,1,0
0508000920130921,162,9,1038465,1,43,0,0,0,0,0
0508000920130921,170,508,1060875,1,31,0,0,0,0,0
0498005120130921,21,498,1040792,1,51,0,0,0,1,0
0498005120130921,80,498,1040792,1,43,0,1,0,0,0
0498005120130921,87,51,1038725,1,64,0,0,1,0,0
0498005120130921,119,498,1040792,1,52,0,0,1,0,0
0498005120130921,135,498,1040792,1,47,0,0,0,0,0
0498005120130921,147,498,1040792,1,45,0,1,0,0,0
0498005120130921,153,498,1040792,1,37,0,0,1,0,0
0498005120130921,165,498,1040792,1,77,0,0,1,0,0
0498005120130921,180,498,1040792,1,69,0,0,0,1,0
0498005120130921,187,51,1038725,1,72,0,0,1,0,0
0498005120130921,198,498,1040792,1,58,0,0,0,1,0
0498005120130921,205,51,1038725,1,45,0,0,1,0,0
0454007120130921,6,71,1038834,1,38,0,0,0,1,0
0454007120130921,10,454,1035567,1,45,0,0,0,0,0
0454007120130921,28,454,1035567,1,44,0,0,0,0,1
0454007120130921,55,454,1035567,1,41,0,0,0,0,0
0454007120130921,72,454,1035567,1,40,0,0,0,1,0
0454007120130921,99,454,1035567,1,43,0,0,0,0,1
0454007120130921,155,71,1038834,1,35,0,0,1,0,0
0454007120130921,168,454,1035567,1,46,0,0,1,0,0
0732007720130921,6,732,1050121,1,40,0,0,0,0,0
0732007720130921,10,77,1046585,1,41,0,0,0,0,1
0732007720130921,17,732,1050121,1,38,0,0,0,0,1
0732007720130921,21,77,1046585,1,46,0,0,0,0,0
0732007720130921,25,732,1050121,1,46,0,0,0,0,1
0732007720130921,39,77,1046585,1,32,0,0,0,1,0
0732007720130921,52,77,1046585,1,43,0,0,0,0,0
0732007720130921,59,732,1050121,1,39,0,1,0,0,0
0732007720130921,63,77,1046585,1,59,0,0,0,1,0
0732007720130921,85,732,1050121,1,55,0,0,0,1,0
0732007720130921,93,77,1046585,1,39,0,0,1,0,0
0732007720130921,125,732,1050121,1,48,0,0,0,0,0
0732007720130921,144,732,1050121,1,51,0,0,0,0,0
0732007720130921,148,77,1046585,1,35,0,1,0,0,0
0732007720130921,170,77,1046585,1,50,0,0,0,1,0
0732007720130921,174,732,1050121,1,61,0,0,0,0,0
0732007720130921,182,732,1050121,1,39,0,1,0,0,0
0732007720130921,196,732,1050121,1,33,0,0,0,1,0
0732007720130921,211,732,1050121,1,36,0,1,0,0,0
0472011020130921,13,472,1048451,1,38,0,1,0,0,0
0472011020130921,32,472,1048451,1,35,0,0,0,0,0
0472011020130921,42,472,1033097,1,44,0,0,0,0,1
0472011020130921,94,472,1033097,1,37,0,0,0,0,0
0472011020130921,111,472,1033097,1,43,0,0,0,0,0
0472011020130921,128,472,1033097,1,21,0,0,0,0,1
0472011020130921,148,472,1033097,1,40,0,0,0,0,0
0472011020130921,203,472,1033097,1,20,0,0,0,0,1
0709012920130921,30,709,1034355,1,57,0,0,0,0,0
0709012920130921,44,129,1023574,1,41,0,1,0,0,0
0709012920130921,49,709,1034355,1,33,0,0,0,1,0
0709012920130921,58,129,1023574,1,30,0,0,0,1,0
0709012920130921,155,129,1023574,1,39,0,0,0,0,0
0418016420130921,7,164,1023707,1,30,0,1,0,0,0
0418016420130921,19,164,1023707,1,37,0,0,0,0,0
0418016420130921,38,164,1023707,1,34,0,1,0,0,0
0418016420130921,42,418,1040301,1,44,0,0,0,0,0
0418016420130921,46,164,1023707,1,42,0,1,0,0,0
0418016420130921,52,418,1040301,1,30,0,0,0,0,0
0418016420130921,56,164,1023707,1,40,0,1,0,0,0
0418016420130921,62,418,1040301,1,47,0,0,0,0,0
0418016420130921,80,164,1023707,1,40,0,0,0,0,0
0418016420130921,92,418,1040301,1,46,0,0,0,0,0
0418016420130921,105,418,1040301,1,45,0,0,0,0,0
0418016420130921,109,164,1023707,1,50,0,0,0,0,0
0418016420130921,153,164,1023707,1,32,0,0,0,0,0
0545019320130921,51,193,1039233,1,44,0,0,0,1,0
0545019320130921,88,545,1033619,1,51,0,0,0,0,0
0545019320130921,108,193,1039233,1,49,0,1,0,0,0
0545019320130921,125,193,1039233,1,53,0,0,0,0,0
0545019320130921,129,545,1033619,1,53,0,0,0,0,0
0545019320130921,150,545,1033619,1,34,0,1,0,0,0
0545019320130921,164,545,1033619,1,43,0,0,0,0,0
0545019320130921,171,545,1033619,1,30,0,1,0,0,0
0047020420130921,24,204,1055022,1,39,0,0,0,1,0
0047020420130921,38,204,1055022,1,36,0,0,0,1,0
0047020420130921,60,47,1046408,1,33,0,1,0,0,0
0047020420130921,74,47,1046408,1,31,0,0,0,1,0
0047020420130921,88,47,1046408,1,45,0,0,0,1,0
