"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","Fumble","Fumble Lost","Safety","Fair Catch"
0508000920130921,162,508,1051533,1,2,0,0,0,0,0
0508000920130921,170,9,1038456,1,30,0,0,0,0,0
0498005120130921,80,51,1031161,0,0,0,0,0,0,1
0498005120130921,135,51,1031161,1,0,0,0,0,0,0
0498005120130921,147,51,1031161,0,0,0,0,0,0,1
0454007120130921,10,71,1038805,1,3,0,0,0,0,0
0454007120130921,55,71,1038805,1,3,0,0,0,0,0
0732007720130921,6,77,1023326,1,6,0,0,0,0,0
0732007720130921,21,732,1050109,1,5,0,0,0,0,0
0732007720130921,52,732,1050109,1,1,0,0,0,0,0
0732007720130921,59,77,1023326,0,0,0,0,0,0,1
0732007720130921,125,77,1023326,1,9,0,0,0,0,0
0732007720130921,144,77,1023326,1,11,0,0,0,0,0
0732007720130921,148,732,1050109,0,0,0,0,0,0,1
0732007720130921,174,77,1023326,1,58,0,0,0,0,0
0732007720130921,182,77,1023326,0,0,0,0,0,0,1
0732007720130921,211,77,1023326,0,0,0,0,0,0,1
0472011020130921,13,110,1025426,0,0,0,0,0,0,1
0472011020130921,32,110,1046711,1,11,0,0,0,0,0
0472011020130921,94,110,1025426,1,20,0,0,0,0,0
0472011020130921,111,110,1059675,1,11,0,0,0,0,0
0472011020130921,148,110,1059675,1,13,0,0,0,0,0
0709012920130921,30,129,1039057,1,0,0,0,0,0,0
0709012920130921,44,709,1034342,0,0,0,0,0,0,1
0709012920130921,155,709,1057783,1,-1,0,0,0,0,0
0418016420130921,7,418,1032705,0,0,0,0,0,0,1
0418016420130921,19,418,1032705,1,-3,0,0,0,0,0
0418016420130921,38,418,1032705,0,0,0,0,0,0,1
0418016420130921,42,164,1054941,1,-4,0,0,0,0,0
0418016420130921,46,418,1032705,0,0,0,0,0,0,1
0418016420130921,52,164,1054941,1,10,0,0,0,0,0
0418016420130921,56,418,1032705,0,0,0,0,0,0,1
0418016420130921,62,164,1054941,1,15,0,0,0,0,0
0418016420130921,80,418,1056081,1,0,0,1,1,0,0
0418016420130921,92,164,1054941,1,0,0,1,0,0,0
0418016420130921,105,164,1054941,1,-1,0,0,0,0,0
0418016420130921,109,418,1032705,1,1,0,0,0,0,0
0418016420130921,153,418,1032705,1,24,0,0,0,0,0
0545019320130921,88,193,1039228,1,82,1,0,0,0,0
0545019320130921,108,545,1033609,0,0,0,0,0,0,1
0545019320130921,125,545,1033609,1,5,0,0,0,0,0
0545019320130921,129,193,1039228,1,12,0,0,0,0,0
0545019320130921,150,193,1039228,0,0,0,0,0,0,1
0545019320130921,164,193,1039228,1,15,0,0,0,0,0
0545019320130921,171,193,1039228,0,0,0,0,0,0,1
0047020420130921,60,204,1039296,0,0,0,0,0,0,1
0047020420130921,95,47,1023171,0,0,0,0,0,0,1
0047020420130921,151,47,1023171,0,0,0,0,0,0,1
0419022920130921,109,229,1047064,1,0,0,0,0,0,0
0419022920130921,147,419,1023730,0,0,0,0,0,0,1
0419022920130921,173,229,1047064,1,8,0,0,0,0,0
0061023420130921,41,234,1031880,0,0,0,0,0,0,1
0061023420130921,62,234,1031880,0,0,0,0,0,0,1
0061023420130921,83,234,1031880,0,0,0,0,0,0,1
0061023420130921,136,234,1055127,0,0,0,0,0,0,1
0061023420130921,149,234,1055127,0,0,0,0,0,0,1
0061023420130921,153,61,1045774,1,6,0,0,0,0,0
0061023420130921,158,234,1055127,0,0,0,0,0,0,1
0694023520130921,29,694,1034103,0,0,0,0,0,0,1
0694023520130921,55,235,1055160,1,4,0,0,0,0,0
0694023520130921,116,235,1055160,1,1,0,1,0,0,0
0694023520130921,147,694,1034103,0,0,0,0,0,0,1
0315025420130921,13,254,1038251,1,3,0,0,0,0,0
0315025420130921,82,254,1038251,0,0,0,0,0,0,1
0315025420130921,105,254,1038251,1,7,0,0,0,0,0
0315025420130921,114,315,1051285,1,10,0,0,0,0,0
0315025420130921,142,254,1052278,1,17,1,0,0,0,0
0315025420130921,167,254,1038251,0,0,0,0,0,0,1
0457025520130921,15,457,1056305,0,0,0,0,0,0,1
0457025520130921,75,457,1056305,0,0,0,0,0,0,1
0457025520130921,106,457,1056305,1,3,0,0,0,0,0
0457025520130921,129,255,1031942,1,0,0,0,0,0,0
0497025720130921,8,257,1039523,0,0,0,0,0,0,1
0497025720130921,12,497,1033197,1,0,0,0,0,0,0
0497025720130921,16,257,1039523,1,9,0,0,0,0,0
0497025720130921,26,257,1039523,1,12,0,0,0,0,0
0497025720130921,83,257,1039523,1,-1,0,0,0,0,0
0497025720130921,94,257,1055290,1,6,0,0,0,0,0
0497025720130921,100,497,1025573,1,20,0,0,0,0,0
0497025720130921,100,497,1040763,0,0,1,0,0,0,0
0497025720130921,114,257,1039523,1,3,0,0,0,0,0
0497025720130921,147,257,1039523,0,0,0,0,0,0,1
0497025720130921,162,257,1039523,0,0,0,0,0,0,1
0434030620130921,36,434,1032914,0,0,0,0,0,0,1
0434030620130921,63,434,1032914,0,0,0,0,0,0,1
0434030620130921,124,434,1032914,0,0,0,0,0,0,1
0434030620130921,155,434,1032914,0,0,0,0,0,0,1
0434030620130921,159,306,1039697,0,0,0,0,0,0,1
0434030620130921,195,306,1039697,0,0,0,0,0,0,1
0774031220130921,5,312,1032238,1,44,0,0,0,0,0
0774031220130921,27,312,1047510,1,0,0,1,0,0,0
0774031220130921,39,312,1032238,1,-6,0,0,0,0,0
0774031220130921,46,774,1034999,0,0,0,0,0,0,1
0774031220130921,50,312,1032238,1,83,1,0,0,0,0
0774031220130921,56,312,1032238,1,63,1,0,0,0,0
0774031220130921,137,774,1034999,1,1,0,0,0,0,0
0774031220130921,143,312,1032238,0,0,0,0,0,0,1
0774031220130921,158,312,1047510,1,8,0,0,0,0,0
0366032820130921,15,328,1039865,0,0,0,0,0,0,1
0366032820130921,34,366,1024515,1,2,0,0,0,0,0
0366032820130921,181,328,1039865,0,0,0,0,0,0,1
0366032820130921,185,366,1024515,1,7,0,0,0,0,0
0037036520130921,48,365,1039973,0,0,0,0,0,0,1
0037036520130921,60,37,1038650,1,0,0,0,0,0,0
0037036520130921,73,37,1038650,0,0,0,0,0,0,1
0037036520130921,79,365,1039973,0,0,0,0,0,0,1
0037036520130921,85,37,1038650,1,-1,0,0,0,0,0
0037036520130921,116,365,1039973,0,0,0,0,0,0,1
0037036520130921,151,365,1039973,1,10,0,0,0,0,0
0037036520130921,160,37,1038650,1,5,0,0,0,0,0
0037036520130921,177,37,1038650,1,1,0,1,0,0,0
0037036520130921,189,37,1038650,1,0,0,0,0,0,0
0231036720130921,5,367,1032498,1,3,0,0,0,0,0
0231036720130921,22,367,1040062,0,0,0,0,0,0,1
0231036720130921,34,367,1032498,0,0,0,0,0,0,1
0231036720130921,42,367,1040062,1,9,0,0,0,0,0
0231036720130921,53,367,1032498,1,2,0,0,0,0,0
0231036720130921,63,367,1040062,1,0,0,0,0,0,0
0231036720130921,67,231,1047130,1,0,0,1,1,0,0
0231036720130921,77,367,1032498,1,3,0,0,0,0,0
0231036720130921,97,367,1040062,1,22,0,0,0,0,0
0231036720130921,107,367,1040062,1,6,0,0,0,0,0
0231036720130921,119,367,1032498,1,3,0,0,0,0,0
0768039220130921,6,392,1047835,1,-1,0,1,0,0,0
0768039220130921,24,768,1038420,1,0,0,1,1,0,0
0768039220130921,39,392,1047835,1,0,0,0,0,0,0
0768039220130921,45,768,1038420,1,0,0,0,0,0,0
0768039220130921,49,392,1055879,1,0,0,1,0,0,0
0768039220130921,60,392,1055879,0,0,0,0,0,0,1
0768039220130921,75,392,1055879,0,0,0,0,0,0,1
0768039220130921,102,768,1038420,0,0,0,0,0,0,1
0768039220130921,122,392,1055879,0,0,0,0,0,0,1
0736040020130921,64,736,1034727,1,3,0,0,0,0,0
0736040020130921,94,736,1034727,1,18,0,0,0,0,0
0736040020130921,143,736,1034727,0,0,0,0,0,0,1
0736040020130921,164,736,1034727,0,0,0,0,0,0,1
0030040420130921,20,404,1030876,1,31,0,0,0,0,0
0030040420130921,46,404,1030876,0,0,0,0,0,0,1
0030040420130921,55,404,1030876,1,-1,0,0,0,0,0
0030040420130921,66,404,1030876,1,28,0,0,0,0,0
0030040420130921,108,30,1038560,0,0,0,0,0,0,1
0030040420130921,156,404,1030876,1,0,0,0,0,0,0
0140041420130921,5,140,1039086,1,8,0,0,0,0,0
0140041420130921,29,140,1039086,1,10,0,0,0,0,0
0140041420130921,34,414,1047959,1,13,0,0,0,0,0
0140041420130921,45,414,1047959,1,11,0,0,0,0,0
0140041420130921,82,140,1039086,1,7,0,0,0,0,0
0140041420130921,117,140,1039086,1,9,0,0,0,0,0
0140041420130921,133,140,1039086,1,-1,0,0,0,0,0
0632041520130921,56,415,1048010,1,0,0,0,0,0,0
0632041520130921,66,415,1056031,1,20,0,0,0,0,0
0632041520130921,112,415,1056031,1,5,0,0,0,0,0
0630042820130921,5,428,1040354,1,11,0,0,0,0,0
0630042820130921,35,630,1033743,1,1,0,0,0,0,0
0630042820130921,119,428,1040354,1,2,0,0,0,0,0
0630042820130921,172,630,1033743,0,0,0,0,0,0,1
0716043020130921,68,430,1032814,1,2,0,0,0,0,0
0716043020130921,79,430,1032814,1,3,0,0,0,0,0
0716043020130921,118,430,1032814,0,0,0,0,0,0,1
0716043020130921,137,430,1032814,0,0,0,0,0,0,1
0649046320130921,173,463,1048328,1,9,0,0,0,0,0
0649046320130921,177,649,1044843,1,1,0,0,0,0,0
0771046520130921,8,465,1056362,0,0,0,0,0,0,1
0771046520130921,12,771,1029490,1,2,0,0,0,0,0
0771046520130921,16,465,1056362,0,0,0,0,0,0,1
0771046520130921,65,771,1029490,0,0,0,0,0,0,1
0771046520130921,69,465,1056362,1,-1,0,0,0,0,0
0771046520130921,85,465,1056362,0,0,0,0,0,0,1
0771046520130921,94,771,1029490,1,6,0,0,0,0,0
0771046520130921,122,465,1056362,0,0,0,0,0,0,1
0771046520130921,141,771,1029490,1,6,0,0,0,0,0
0277046620130921,5,277,1039554,0,0,0,0,0,0,1
0277046620130921,58,277,1039554,1,9,0,0,0,0,0
0277046620130921,109,466,1033069,1,-3,0,0,0,0,0
0277046620130921,121,277,1039554,1,14,0,0,0,0,0
0277046620130921,135,277,1039554,0,0,0,0,0,0,1
0277046620130921,143,466,1033069,1,11,0,0,0,0,0
0201050320130921,20,201,1044375,0,0,0,0,0,0,1
0201050320130921,72,503,1048630,0,0,0,0,0,0,1
0201050320130921,90,503,1048630,0,0,0,0,0,0,1
0201050320130921,96,201,1044375,0,0,0,0,0,0,1
0201050320130921,101,503,1048630,1,-2,0,0,0,0,0
0201050320130921,216,503,1040848,0,0,0,0,0,0,1
0380050920130921,6,509,1033276,0,0,0,0,0,0,1
0380050920130921,37,380,1044524,1,12,0,0,0,0,0
0380050920130921,41,509,1033276,1,6,0,0,0,0,0
0380050920130921,70,380,1044524,0,0,0,0,0,0,1
0416051320130921,43,513,1033320,1,2,0,0,0,0,0
0416051320130921,122,416,1048036,0,0,0,0,0,0,1
0416051320130921,154,416,1048036,1,6,0,0,0,0,0
0416051320130921,162,513,1041419,0,0,0,0,0,0,1
0416051320130921,167,416,1048036,0,0,0,0,0,0,1
0416051320130921,171,513,1033320,0,0,0,0,0,0,1
0228051820130921,18,518,1033328,1,65,0,0,0,0,0
0228051820130921,26,518,1040917,1,4,0,0,0,0,0
0228051820130921,92,518,1025485,1,8,0,0,0,0,0
0228051820130921,138,518,1025485,1,9,0,0,0,0,0
0228051820130921,142,228,1045069,0,0,0,0,0,0,1
0043051920130921,6,519,1017768,1,13,0,0,0,0,0
0043051920130921,20,519,1017768,1,-4,0,0,0,0,0
0043051920130921,32,519,1017768,1,0,0,0,0,0,0
0043051920130921,101,519,1017768,1,0,0,0,0,0,0
0043051920130921,106,519,1017768,1,0,0,0,0,0,0
0043051920130921,168,519,1048758,1,18,0,0,0,0,0
0331053920130921,6,331,1047625,0,0,0,0,0,0,1
0331053920130921,30,539,1056946,0,0,0,0,0,0,1
0331053920130921,77,331,1047625,1,0,0,0,0,0,0
0331053920130921,91,331,1047625,0,0,0,0,0,0,1
0331053920130921,100,539,1056946,0,0,0,0,0,0,1
0331053920130921,111,539,1033566,0,0,0,0,0,0,1
0331053920130921,123,539,1033566,1,9,0,0,0,0,0
0331053920130921,157,539,1056946,1,-5,0,0,0,0,0
0331053920130921,177,539,1056946,0,0,0,0,0,0,1
0288057420130921,47,288,1034695,0,0,0,0,0,0,1
0288057420130921,51,574,1033655,0,0,0,0,0,0,1
0288057420130921,78,288,1034695,1,-1,0,0,0,0,0
0288057420130921,86,574,1033655,0,0,0,0,0,0,1
0288057420130921,119,288,1034695,0,0,0,0,0,0,1
0288057420130921,124,574,1033655,0,0,0,0,0,0,1
0288057420130921,129,288,1034695,1,3,0,0,0,0,0
0288057420130921,133,574,1033655,0,0,0,0,0,0,1
0288057420130921,137,288,1034695,1,1,0,0,0,0,0
0288057420130921,147,288,1034695,1,31,0,0,0,0,0
0288057420130921,171,574,1033655,0,0,0,0,0,0,1
0031058720130921,55,587,1057069,0,0,0,0,0,0,1
0031058720130921,62,31,1031021,0,0,0,0,0,0,1
0031058720130921,110,31,1031021,0,0,0,0,0,0,1
0031058720130921,114,587,1057069,1,3,0,0,0,0,0
0031058720130921,120,31,1031021,0,0,0,0,0,0,1
0031058720130921,124,587,1057069,1,58,1,0,0,0,0
0031058720130921,134,587,1057069,1,-2,0,0,0,0,0
0031058720130921,142,31,1031021,1,2,0,0,0,0,0
0031058720130921,160,587,1057069,1,47,0,0,0,0,0
0031058720130921,176,587,1057069,0,0,0,0,0,0,1
0528062620130921,18,626,1033713,0,0,0,0,0,0,1
0528062620130921,51,626,1029571,1,4,0,0,0,0,0
0528062620130921,74,626,1033713,0,0,0,0,0,0,1
0528062620130921,103,528,1041051,0,0,0,0,0,0,1
0528062620130921,118,528,1041051,1,-23,0,1,0,0,0
0731065720130921,57,731,1050073,0,0,0,0,0,0,1
0731065720130921,62,657,1041441,0,0,0,0,0,0,1
0731065720130921,82,657,1041441,1,0,0,0,0,0,0
0731065720130921,88,657,1041441,0,0,0,0,0,0,1
0731065720130921,131,731,1026777,0,0,0,0,0,0,1
0028067420130921,65,28,1025345,1,2,0,0,0,0,0
0028067420130921,69,674,1049400,1,3,0,0,0,0,0
0028067420130921,93,674,67132,1,12,0,0,0,0,0
0028067420130921,93,28,66555,0,0,0,0,0,1,0
0028067420130921,140,674,1026154,1,24,0,0,0,0,0
0028067420130921,154,28,1025345,0,0,0,0,0,0,1
0028067420130921,166,28,1025345,1,3,0,0,0,0,0
0718068820130921,38,688,1057451,1,11,0,0,0,0,0
0718068820130921,54,718,1049876,1,0,0,1,1,0,0
0718068820130921,63,688,1041604,1,10,0,0,0,0,0
0718068820130921,87,718,1049879,0,0,0,0,0,0,1
0718068820130921,119,688,1041607,1,-1,0,0,0,0,0
0718068820130921,123,718,1049879,0,0,0,0,0,0,1
0718068820130921,155,718,1049879,1,5,0,0,0,0,0
0718068820130921,160,688,1041607,1,-1,0,0,0,0,0
0718068820130921,187,688,1041607,1,0,0,0,0,0,0
0663069720130921,62,663,1057311,0,0,0,0,0,0,1
0663069720130921,69,697,1049523,1,8,0,0,0,0,0
0663069720130921,86,697,1049523,1,30,0,0,0,0,0
0663069720130921,103,697,1049523,1,4,0,0,0,0,0
0663069720130921,199,663,1057311,1,19,0,0,0,0,0
0670070020130921,19,700,1049622,1,2,0,0,0,0,0
0670070020130921,60,700,1049622,1,7,0,1,0,0,0
0670070020130921,71,700,1049622,0,0,0,0,0,0,1
0670070020130921,88,670,1043894,1,3,0,0,0,0,0
0670070020130921,94,700,1049622,0,0,0,0,0,0,1
0670070020130921,144,700,1049622,1,19,0,0,0,0,0
0670070020130921,170,700,1049622,1,3,0,0,0,0,0
0670070020130921,189,700,1049622,1,8,0,0,0,0,0
0327070320130921,6,327,1024349,0,0,0,0,0,0,1
0327070320130921,12,703,1041844,1,1,0,0,0,0,0
0327070320130921,41,703,1041844,0,0,0,0,0,0,1
0327070320130921,54,703,1041844,1,24,0,0,0,0,0
0327070320130921,69,703,1041844,1,6,0,0,0,0,0
0327070320130921,122,703,1041844,0,0,0,0,0,0,1
0327070320130921,179,327,1024349,0,0,0,0,0,0,1
0327070320130921,192,327,1024349,1,40,0,0,0,0,0
0706070420130921,16,704,1034331,1,6,0,0,0,0,0
0706070420130921,72,706,1049718,1,0,0,0,0,0,0
0706070420130921,100,704,1034331,1,4,0,0,0,0,0
0706070420130921,120,704,1034331,1,2,0,0,0,0,0
0706070420130921,124,706,1049718,0,0,0,0,0,0,1
0811072120130921,50,811,1050514,0,0,0,0,0,0,1
0811072120130921,107,811,1050514,0,0,0,0,0,0,1
0811072120130921,207,721,1052124,1,-8,0,0,0,0,0
0749072520130921,16,725,1057947,0,0,0,0,0,0,1
0749072520130921,60,749,1026944,1,13,0,0,0,0,0
0749072520130921,78,749,1026944,0,0,0,0,0,0,1
0749072520130921,140,749,1026944,1,8,0,0,0,0,0
0388074220130921,13,742,1034754,1,23,0,0,0,0,0
0388074220130921,13,742,1034775,0,11,1,0,0,0,0
0388074220130921,23,388,1025692,1,19,0,0,0,0,0
0388074220130921,83,742,1042275,1,0,0,0,0,0,0
0388074220130921,108,388,1025692,1,2,0,0,0,0,0
0388074220130921,113,742,1042275,1,3,0,0,0,0,0
0388074220130921,157,388,1025692,1,16,0,0,0,0,0
0388074220130921,161,742,1042275,1,6,0,0,0,0,0
0741074620130921,5,746,1042315,1,14,0,0,0,0,0
0741074620130921,9,741,1061223,0,0,0,0,0,0,1
0741074620130921,13,746,1042315,1,24,0,0,0,0,0
0741074620130921,22,746,1042315,1,0,0,0,0,0,0
0741074620130921,39,746,1042315,1,0,0,0,0,0,0
0741074620130921,92,746,1042315,1,-1,0,0,0,0,0
0741074620130921,105,746,1042315,0,0,0,0,0,0,1
0741074620130921,115,746,1042315,1,8,0,0,0,0,0
0741074620130921,134,746,1042315,1,30,0,0,0,0,0
0741074620130921,149,746,1042315,1,0,0,0,0,0,0
0741074620130921,175,746,1042315,0,0,0,0,0,0,1
0741074620130921,193,746,1042315,0,0,0,0,0,0,1
0295075420130921,9,754,1026982,1,0,0,0,0,0,0
0295075420130921,13,295,1055377,0,0,0,0,0,0,1
0295075420130921,28,754,1026982,1,1,0,0,0,0,0
0295075420130921,32,295,1055377,1,5,0,0,0,0,0
0295075420130921,77,754,1026982,0,0,0,0,0,0,1
0295075420130921,101,754,1026982,1,51,0,0,0,0,0
0295075420130921,110,754,1026982,1,7,0,0,0,0,0
0294075620130921,20,756,1058282,1,-3,0,1,0,0,0
0294075620130921,20,756,1058286,0,-4,0,0,0,0,0
0294075620130921,59,756,1058282,1,10,0,0,0,0,0
0446077220130921,8,772,1038071,1,38,0,0,0,0,0
0446077220130921,21,772,1038071,1,8,0,0,0,0,0
0446077220130921,31,772,1038071,1,2,0,0,0,0,0
0446077220130921,101,772,1038071,1,10,0,0,0,0,0
0559079620130921,10,796,1027166,0,0,0,0,0,0,1
0559079620130921,14,559,1041190,1,7,0,0,0,0,0
0559079620130921,33,796,1027166,1,7,0,0,0,0,0
0559079620130921,71,796,1027166,1,8,0,0,0,0,0
0559079620130921,99,796,1027166,0,0,0,0,0,0,1
0559079620130921,103,559,1048993,1,5,0,0,0,0,0
0559079620130921,123,796,1027166,1,10,0,0,0,0,0
0559079620130921,134,796,1027166,0,0,0,0,0,0,1
0559079620130921,157,559,1048993,0,0,0,0,0,0,1
0559079620130921,161,796,1035034,0,0,0,0,0,0,1
0742025520130926,28,255,1031942,0,0,0,0,0,0,1
0742025520130926,33,742,1042275,1,-1,0,0,0,0,0
0742025520130926,78,255,1031942,0,0,0,0,0,0,1
0742025520130926,94,255,1031942,0,0,0,0,0,0,1
0742025520130926,119,255,1031942,1,-2,0,0,0,0,0
0311071920130926,6,719,1026585,0,0,0,0,0,0,1
0311071920130926,115,311,1032187,1,24,0,0,0,0,0
0311071920130926,119,719,1026585,1,1,0,0,0,0,0
0311071920130926,125,311,1039771,1,15,0,0,0,0,0
0311071920130926,146,311,1032187,0,0,0,0,0,0,1
0311071920130926,159,311,1039771,0,0,0,0,0,0,1
0419007720130927,20,77,1023326,1,25,0,1,0,0,0
0419007720130927,36,77,1023326,1,-3,0,1,1,0,0
0419007720130927,72,77,1023326,1,6,0,0,0,0,0
0419007720130927,93,77,1023326,1,8,0,0,0,0,0
0419007720130927,134,419,1023730,1,-6,0,0,0,0,0
0419007720130927,153,77,1023326,1,71,1,0,0,0,0
0419007720130927,159,77,1023326,1,0,0,1,1,0,0
0419007720130927,163,77,1023326,0,0,0,0,0,0,1
0731063020130927,77,630,1033743,0,0,0,0,0,0,1
0731063020130927,82,731,1050073,0,0,0,0,0,0,1
0731063020130927,115,731,1050073,1,8,0,0,0,0,0
0731063020130927,175,630,1049093,0,0,0,0,0,0,1
0731063020130927,206,731,1050073,1,0,0,0,0,0,0
0731063020130927,234,630,1049093,0,0,0,0,0,0,1
0433000820130928,23,8,1038408,1,1,0,0,0,0,0
0433000820130928,37,433,1032875,1,4,0,0,0,0,0
0433000820130928,63,8,1038408,1,3,0,0,0,0,0
0433000820130928,95,8,1038408,1,0,0,0,0,0,0
0433000820130928,142,433,1032875,0,0,0,0,0,0,1
0657002820130928,17,28,1025345,0,0,0,0,0,0,1
0657002820130928,39,657,1057267,0,0,0,0,0,0,1
0657002820130928,55,657,1041441,1,5,0,0,0,0,0
0657002820130928,60,28,1025345,0,0,0,0,0,0,1
0657002820130928,107,28,1025345,0,0,0,0,0,0,1
0657002820130928,142,28,1025345,0,0,0,0,0,0,1
0657002820130928,146,657,1041441,1,18,0,0,0,0,0
0657002820130928,172,28,1025345,1,0,0,0,0,0,0
0697003120130928,146,31,1031021,0,0,0,0,0,0,1
0697003120130928,150,697,1041699,1,6,0,0,0,0,0
0697003120130928,179,31,1031021,0,0,0,0,0,0,1
0709004720130928,23,709,1034342,0,0,0,0,0,0,1
0709004720130928,68,47,1023171,0,0,0,0,0,0,1
0709004720130928,79,47,1023171,0,0,0,0,0,0,1
0709004720130928,83,709,1034342,1,4,0,0,0,0,0
0709004720130928,110,709,1034342,0,0,0,0,0,0,1
0664006620130928,15,664,1049318,0,0,0,0,0,0,1
0664006620130928,22,66,1046470,1,8,0,0,0,0,0
0664006620130928,142,66,1046470,1,39,0,0,0,0,0
0664006620130928,153,66,1031179,1,21,0,0,0,0,0
0664006620130928,178,664,1026098,1,-3,0,1,1,0,0
0664006620130928,192,66,1046480,1,48,0,0,0,0,0
0234006720130928,6,67,1038789,1,19,0,0,0,0,0
0234006720130928,43,67,1038789,0,0,0,0,0,0,1
0234006720130928,62,234,1031880,0,0,0,0,0,0,1
0234006720130928,66,67,1038789,1,34,0,0,0,0,0
0234006720130928,86,234,1031880,0,0,0,0,0,0,1
0234006720130928,116,234,1031880,0,0,0,0,0,0,1
0234006720130928,185,67,1038789,0,0,0,0,0,0,1
0005007120130928,5,5,1046121,1,2,0,0,0,0,0
0005007120130928,39,5,1046121,1,5,0,0,0,0,0
0005007120130928,53,71,1031260,0,0,0,0,0,0,1
0005007120130928,100,71,1038805,0,0,0,0,0,0,1
0164008620130928,31,164,1054941,0,0,0,0,0,0,1
0164008620130928,85,164,1054941,0,0,0,0,0,0,1
0164008620130928,91,86,1023396,0,0,0,0,0,0,1
0164008620130928,113,86,1023396,0,0,0,0,0,0,1
0164008620130928,137,86,1023396,1,22,0,0,0,0,0
0164008620130928,142,86,1023396,1,2,0,0,0,0,0
0648012820130928,42,648,1033781,1,0,0,0,0,0,0
0648012820130928,50,128,1039025,0,0,0,0,0,0,1
0648012820130928,74,128,1031482,1,13,0,0,0,0,0
0648012820130928,101,648,1033781,0,0,0,0,0,0,1
0648012820130928,160,128,1039025,1,35,0,0,0,0,0
0749014720130928,10,147,1039100,0,0,0,0,0,0,1
0749014720130928,38,147,1039100,1,2,0,0,0,0,0
0749014720130928,57,749,1026944,0,0,0,0,0,0,1
0749014720130928,76,147,1039100,1,18,0,0,0,0,0
0749014720130928,113,147,1039100,0,0,0,0,0,0,1
0749014720130928,119,749,1026944,0,0,0,0,0,0,1
0749014720130928,139,147,66608,1,-11,0,1,0,0,0
0749014720130928,178,147,1052133,1,16,0,0,0,0,0
0749014720130928,182,749,1050273,1,0,0,0,0,0,0
0749014720130928,186,147,1052133,1,2,0,0,0,0,0
0704015620130928,48,156,1054841,1,17,0,0,0,0,0
0716019320130928,9,193,1039228,0,0,0,0,0,0,1
0716019320130928,13,716,1026577,0,0,0,0,0,0,1
0716019320130928,40,193,1039228,1,21,0,0,0,0,0
0716019320130928,136,193,1039228,1,10,0,0,0,0,0
0716019320130928,149,193,1039228,0,0,0,0,0,0,1
0716019320130928,153,716,1026577,0,0,0,0,0,0,1
0716019320130928,179,193,1039228,0,0,0,0,0,0,1
0716019320130928,191,193,1039228,0,0,0,0,0,0,1
0365025720130928,52,257,1039523,0,0,0,0,0,0,1
0365025720130928,135,365,1039973,1,-4,0,1,1,0,0
0096027720130928,46,277,1039554,1,14,0,0,0,0,0
0096027720130928,51,96,1038921,1,2,0,0,0,0,0
0096027720130928,67,96,1038921,1,14,0,1,1,0,0
0096027720130928,79,277,1039554,0,0,0,0,0,0,1
0096027720130928,88,277,1039554,0,0,0,0,0,0,1
0096027720130928,124,96,1038921,0,0,0,0,0,0,1
0096027720130928,213,96,1038921,0,0,0,0,0,0,1
0096027720130928,219,277,1039554,0,0,0,0,0,0,1
0690029520130928,5,295,1055377,1,-4,0,0,0,0,0
0690029520130928,30,690,1026203,1,1,0,0,0,0,0
0690029520130928,36,295,1055377,1,6,0,0,0,0,0
0690029520130928,40,690,1026203,0,0,0,0,0,0,1
0690029520130928,47,295,1055377,0,0,0,0,0,0,1
0690029520130928,51,690,1026203,1,4,0,0,0,0,0
0690029520130928,116,690,1026203,1,2,0,0,0,0,0
0690029520130928,130,690,1026203,1,8,0,0,0,0,0
0690029520130928,134,295,1055377,1,8,0,0,0,0,0
0690029520130928,172,690,1026203,0,0,0,0,0,0,1
0690029520130928,176,295,1055377,1,4,0,0,0,0,0
0690029520130928,209,690,1026203,1,12,0,0,0,0,0
0414030120130928,56,301,1047394,1,9,0,0,0,0,0
0414030120130928,78,301,1047394,1,50,0,0,0,0,0
0725036620130928,5,725,1057947,1,1,0,0,0,0,0
0725036620130928,54,366,1024515,0,0,0,0,0,0,1
0725036620130928,121,366,1026564,1,2,0,0,0,0,0
0725036620130928,147,725,1057947,0,0,0,0,0,0,1
0725036620130928,153,366,1026564,1,2,0,0,0,0,0
0312042820130928,16,312,1032238,1,12,0,0,0,0,0
0312042820130928,27,312,1032238,1,2,0,0,0,0,0
0312042820130928,80,312,1032238,0,0,0,0,0,0,1
0312042820130928,131,312,1032238,0,0,0,0,0,0,1
0030043420130928,65,434,1032914,1,13,0,0,0,0,0
0030043420130928,116,30,1038560,1,-1,0,0,0,0,0
0030043420130928,124,434,1032914,1,-3,0,0,0,0,0
0030043420130928,140,434,1032914,0,0,0,0,0,0,1
0196045720130928,33,457,1056305,1,41,0,0,0,0,0
0196045720130928,114,196,1031709,0,0,0,0,0,0,1
0721046620130928,186,466,1033069,1,-2,0,1,0,0,0
0721046620130928,186,466,1048408,0,21,0,0,0,0,0
0626047220130928,5,472,1033107,1,6,0,0,0,0,0
0626047220130928,23,472,1040661,0,0,0,0,0,0,1
0626047220130928,50,626,1029571,1,21,0,0,0,0,0
0626047220130928,75,626,1029571,1,-1,0,0,0,0,0
0626047220130928,95,626,1029571,0,0,0,0,0,0,1
0626047220130928,127,626,1029571,1,6,0,0,0,0,0
0626047220130928,145,626,1029571,0,0,0,0,0,0,1
0626047220130928,160,626,1029571,0,0,0,0,0,0,1
