"Game Code","Play Number","Team Code","Player Code","Attempt","Yards","Touchdown","1st Down","Sack","Fumble","Fumble Lost","Safety"
0655069820130907,175,655,1042609,1,0,0,0,0,0,0,0
0676070020130907,3,700,1041788,1,3,0,0,0,0,0,0
0676070020130907,7,676,1060485,1,6,0,0,0,0,0,0
0676070020130907,22,700,1041781,1,5,0,0,0,0,0,0
0676070020130907,23,700,1041788,1,4,0,1,0,0,0,0
0676070020130907,24,700,1041788,1,1,1,0,0,0,0,0
0676070020130907,31,700,1057661,1,5,0,0,0,0,0,0
0676070020130907,33,700,1057661,1,12,0,1,0,0,0,0
0676070020130907,35,700,1041781,1,1,0,0,0,0,0,0
0676070020130907,36,700,1041781,1,4,0,1,0,0,0,0
0676070020130907,38,700,1041781,1,1,0,0,0,0,0,0
0676070020130907,39,700,1041774,1,10,0,1,0,0,0,0
0676070020130907,41,700,1041788,1,1,0,0,0,0,0,0
0676070020130907,46,676,1045282,1,2,0,0,0,1,1,0
0676070020130907,49,700,1041788,1,18,1,1,0,0,0,0
0676070020130907,55,676,1060485,1,0,0,0,0,0,0,0
0676070020130907,64,700,1041781,1,3,0,0,0,0,0,0
0676070020130907,67,676,1052684,1,4,0,0,0,0,0,0
0676070020130907,68,676,1052684,1,-4,0,0,0,0,0,0
0676070020130907,73,700,1041788,1,7,0,0,0,0,0,0
0676070020130907,74,700,1057661,1,-1,0,0,0,0,0,0
0676070020130907,76,700,1057661,1,10,0,0,0,0,0,0
0676070020130907,79,676,1045262,1,0,0,0,0,0,0,0
0676070020130907,84,700,1041774,1,5,0,0,0,0,0,0
0676070020130907,85,700,1049622,1,2,0,0,0,0,0,0
0676070020130907,93,676,1045262,1,7,0,0,0,0,0,0
0676070020130907,95,700,1057661,1,2,0,0,0,0,0,0
0676070020130907,99,700,1041788,1,2,0,0,0,0,0,0
0676070020130907,104,676,1045282,1,8,0,0,0,0,0,0
0676070020130907,105,676,1045282,1,0,0,0,0,0,0,0
0676070020130907,113,700,1057661,1,11,0,1,0,0,0,0
0676070020130907,116,700,1057661,1,4,0,0,0,0,0,0
0676070020130907,118,700,1041781,1,19,0,1,0,0,0,0
0676070020130907,119,700,1057661,1,22,0,1,0,0,0,0
0676070020130907,120,700,1057661,1,1,0,0,0,0,0,0
0676070020130907,122,700,1041781,1,2,0,0,0,0,0,0
0676070020130907,123,700,1041781,1,2,1,0,0,0,0,0
0676070020130907,126,676,1045282,1,-4,0,0,0,0,0,0
0676070020130907,127,676,1045282,1,4,0,0,0,0,0,0
0676070020130907,131,676,1045282,1,3,0,1,0,0,0,0
0676070020130907,133,676,1045282,1,2,0,0,0,0,0,0
0676070020130907,146,676,1028601,1,-1,0,0,0,0,0,0
0676070020130907,155,676,1052684,1,5,0,0,0,0,0,0
0676070020130907,156,676,1045261,1,-6,0,0,0,0,0,1
0676070020130907,159,700,1049609,1,5,1,0,0,0,0,0
0676070020130907,162,676,1045262,1,3,0,0,0,0,0,0
0676070020130907,164,676,1045262,1,5,0,1,0,0,0,0
0676070020130907,165,676,1028601,1,4,0,0,0,0,0,0
0676070020130907,168,676,1028601,1,2,0,0,0,0,0,0
0676070020130907,169,676,1028601,1,-1,0,0,0,0,0,0
0676070020130907,171,676,1052684,1,3,0,0,0,0,0,0
0676070020130907,172,700,1049609,1,38,0,1,0,0,0,0
0676070020130907,173,700,1049609,1,5,0,0,0,0,0,0
0676070020130907,179,676,1060485,1,6,0,0,0,0,0,0
0676070020130907,184,700,1049609,1,9,0,0,0,0,0,0
0676070020130907,185,700,1057665,1,-6,0,0,0,0,0,0
0676070020130907,187,700,1049609,1,14,0,1,0,0,0,0
0676070020130907,190,676,1028601,1,12,0,1,0,0,0,0
0676070020130907,192,676,1028601,1,0,0,0,0,0,0,0
0676070020130907,193,676,1045262,1,1,0,0,0,0,0,0
0676070020130907,195,676,1045262,1,7,0,0,0,0,0,0
0676070020130907,196,676,1028601,1,1,0,0,0,0,0,0
0676070020130907,197,676,1028601,1,-3,0,0,0,0,0,0
0676070020130907,207,676,1052681,1,-1,0,0,0,0,0,0
0676070020130907,208,676,1052684,1,4,0,0,0,0,0,0
0676070020130907,209,676,1052684,1,0,0,0,0,1,0,0
0676070020130907,212,700,1057652,1,16,0,1,0,0,0,0
0676070020130907,213,700,1057652,1,4,0,0,0,1,1,0
0676070020130907,218,700,66669,1,-2,0,0,0,0,0,0
0676070020130907,219,700,66669,1,-2,0,0,0,0,0,0
0473070420130907,2,704,1034311,1,3,0,0,0,0,0,0
0473070420130907,4,704,1034153,1,9,0,0,0,0,0,0
0473070420130907,5,704,1034311,1,8,0,1,0,0,0,0
0473070420130907,7,704,1034311,1,3,0,1,0,0,0,0
0473070420130907,10,704,1034311,1,7,0,0,0,0,0,0
0473070420130907,13,473,1025214,1,11,0,1,0,0,0,0
0473070420130907,14,473,1025214,1,12,0,1,0,0,0,0
0473070420130907,15,473,1025214,1,9,0,0,0,0,0,0
0473070420130907,16,473,1025214,1,6,0,1,0,0,0,0
0473070420130907,17,473,1040674,1,19,0,1,0,0,0,0
0473070420130907,18,473,1025214,1,9,0,0,0,0,0,0
0473070420130907,19,473,1025214,1,9,0,1,0,0,0,0
0473070420130907,20,473,1025214,1,3,0,0,0,0,0,0
0473070420130907,21,473,1025214,1,2,1,0,0,0,0,0
0473070420130907,24,704,1034153,1,-5,0,0,1,0,0,0
0473070420130907,25,704,1057711,1,7,0,0,0,0,0,0
0473070420130907,26,704,1034153,1,4,0,0,0,0,0,0
0473070420130907,28,473,1056477,1,3,0,0,0,0,0,0
0473070420130907,30,473,1025214,1,3,0,0,0,0,0,0
0473070420130907,32,473,1056477,1,13,0,0,0,1,1,0
0473070420130907,33,704,1034311,1,6,0,0,0,0,0,0
0473070420130907,34,704,1034311,1,3,0,0,0,0,0,0
0473070420130907,35,704,1057712,1,5,0,1,0,0,0,0
0473070420130907,36,704,1057711,1,3,0,0,0,0,0,0
0473070420130907,37,704,1034311,1,2,0,0,0,0,0,0
0473070420130907,38,704,1034311,1,4,0,0,0,0,0,0
0473070420130907,39,704,1034311,1,2,0,1,0,0,0,0
0473070420130907,44,473,1025214,1,18,0,1,0,0,0,0
0473070420130907,45,473,1040674,1,0,0,0,0,0,0,0
0473070420130907,48,473,1040702,1,3,0,0,0,0,0,0
0473070420130907,49,473,1025214,1,6,0,0,0,0,0,0
0473070420130907,50,473,1025214,1,2,0,1,0,0,0,0
0473070420130907,51,473,1025214,1,8,0,0,0,0,0,0
0473070420130907,52,473,1025220,1,7,0,1,0,0,0,0
0473070420130907,53,473,1056477,1,19,1,1,0,0,0,0
0473070420130907,57,704,1034153,1,10,0,1,0,0,0,0
0473070420130907,58,704,1041859,1,9,0,0,0,0,0,0
0473070420130907,59,704,1034311,1,4,0,1,0,0,0,0
0473070420130907,63,704,1034311,1,4,1,1,0,0,0,0
0473070420130907,66,473,1025214,1,16,0,1,0,0,0,0
0473070420130907,67,473,1025214,1,3,0,0,0,0,0,0
0473070420130907,68,473,1025214,1,30,1,1,0,0,0,0
0473070420130907,72,704,1034311,1,2,0,0,0,0,0,0
0473070420130907,74,704,1057712,1,5,0,0,0,0,0,0
0473070420130907,78,704,1034153,1,14,1,1,0,0,0,0
0473070420130907,81,473,1025214,1,6,0,0,0,0,0,0
0473070420130907,83,473,1025214,1,27,0,1,0,0,0,0
0473070420130907,84,473,1025214,1,5,0,0,0,0,0,0
0473070420130907,85,473,1025214,1,5,0,1,0,0,0,0
0473070420130907,86,473,1040674,1,11,0,1,0,0,0,0
0473070420130907,87,473,1056477,1,5,0,0,0,0,0,0
0473070420130907,88,473,1025214,1,3,0,0,0,0,0,0
0473070420130907,89,473,1025214,1,1,0,0,0,0,0,0
0473070420130907,90,473,1025214,1,3,0,1,0,0,0,0
0473070420130907,91,473,1025214,1,4,0,0,0,0,0,0
0473070420130907,92,473,1025214,1,7,0,1,0,0,0,0
0473070420130907,93,473,1025214,1,-2,0,0,0,0,0,0
0473070420130907,94,473,1056477,1,2,0,0,0,0,0,0
0473070420130907,97,704,1057711,1,4,0,0,0,0,0,0
0473070420130907,98,704,1057711,1,11,0,1,0,0,0,0
0473070420130907,99,704,1057711,1,65,1,1,0,0,0,0
0473070420130907,102,473,1025214,1,5,0,0,0,0,0,0
0473070420130907,103,473,1056477,1,5,0,1,0,0,0,0
0473070420130907,104,473,1025214,1,8,0,0,0,0,0,0
0473070420130907,105,473,1025214,1,1,0,0,0,0,0,0
0473070420130907,108,704,1041859,1,8,0,0,0,0,0,0
0473070420130907,111,704,1034311,1,3,0,0,0,0,0,0
0473070420130907,115,473,1056477,1,0,0,0,0,0,0,0
0473070420130907,116,473,1025214,1,0,0,0,0,0,0,0
0473070420130907,119,473,1025214,1,1,0,0,0,0,0,0
0473070420130907,120,473,1025214,1,2,1,0,0,0,0,0
0473070420130907,123,704,1034311,1,4,0,0,0,0,0,0
0473070420130907,124,704,1034311,1,1,0,0,0,0,0,0
0473070420130907,127,473,1025214,1,3,0,0,0,0,0,0
0473070420130907,128,473,1025214,1,4,0,0,0,0,0,0
0473070420130907,129,473,1025214,1,5,0,1,0,0,0,0
0473070420130907,131,473,1025214,1,6,0,0,0,0,0,0
0473070420130907,132,473,1025214,1,22,0,1,0,0,0,0
0473070420130907,133,473,1040674,1,8,0,0,0,0,0,0
0473070420130907,134,473,1040674,1,5,0,1,0,0,0,0
0473070420130907,135,473,1056477,1,17,1,1,0,0,0,0
0473070420130907,138,704,1034153,1,3,0,0,0,0,0,0
0473070420130907,139,704,1041859,1,3,0,0,0,0,0,0
0473070420130907,140,704,1057711,1,10,0,1,0,0,0,0
0473070420130907,143,704,1041859,1,5,0,0,0,0,0,0
0473070420130907,144,704,1057711,1,4,0,0,0,0,0,0
0473070420130907,145,704,1034311,1,3,0,1,0,0,0,0
0473070420130907,147,704,1057711,1,2,0,1,0,0,0,0
0473070420130907,148,704,1034153,1,5,0,0,0,0,0,0
0473070420130907,149,704,1041859,1,6,0,1,0,0,0,0
0473070420130907,151,704,1057711,1,10,0,0,0,0,0,0
0473070420130907,152,704,1057711,1,8,1,0,0,0,0,0
0473070420130907,157,473,1025214,1,3,0,0,0,0,0,0
0473070420130907,159,473,1056477,1,-13,0,0,1,0,0,0
0473070420130907,160,473,1025214,1,1,0,0,0,0,0,0
0473070420130907,161,473,1025214,1,3,0,0,0,0,0,0
0473070420130907,162,473,1025214,1,21,1,1,0,0,0,0
0473070420130907,164,704,1057711,1,3,0,0,0,0,0,0
0473070420130907,165,704,1034153,1,4,0,0,0,0,0,0
0473070420130907,167,704,1057712,1,2,0,0,0,0,0,0
0473070420130907,168,704,1041859,1,4,0,0,0,0,0,0
0473070420130907,169,704,1041859,1,3,0,0,0,0,0,0
0473070420130907,170,704,1034311,1,0,0,0,0,0,0,0
0521070620130907,3,706,1049709,1,4,0,0,0,0,0,0
0521070620130907,4,706,1028384,1,1,0,0,0,0,0,0
0521070620130907,8,521,1040999,1,6,0,1,0,0,0,0
0521070620130907,10,521,1025542,1,9,0,1,0,0,0,0
0521070620130907,11,521,1025542,1,1,0,0,0,0,0,0
0521070620130907,13,521,1040991,1,3,0,0,0,0,0,0
0521070620130907,19,706,1049709,1,3,0,1,0,0,0,0
0521070620130907,20,706,1049776,1,18,0,1,0,0,0,0
0521070620130907,21,706,1049707,1,2,0,0,0,0,0,0
0521070620130907,23,706,1049729,1,8,0,1,0,0,0,0
0521070620130907,26,706,1028384,1,3,0,0,0,0,0,0
0521070620130907,31,706,1049776,1,6,1,0,0,0,0,0
0521070620130907,37,521,1025542,1,7,0,0,0,0,0,0
0521070620130907,45,521,1025542,1,-1,0,0,0,0,0,0
0521070620130907,48,706,1029847,1,1,0,0,0,0,0,0
0521070620130907,50,706,1029847,1,-5,0,0,1,0,0,0
0521070620130907,52,706,1029847,1,2,0,0,0,0,0,0
0521070620130907,56,521,1040991,1,15,0,1,0,0,0,0
0521070620130907,66,706,1057746,1,7,0,0,0,0,0,0
0521070620130907,67,706,1028384,1,5,0,1,0,0,0,0
0521070620130907,74,706,1029847,1,5,0,1,0,0,0,0
0521070620130907,76,706,1028384,1,-6,0,0,0,0,0,0
0521070620130907,79,521,1025542,1,6,0,0,0,0,0,0
0521070620130907,83,521,1040999,1,0,0,0,0,0,0,0
0521070620130907,85,521,1040999,1,4,1,0,0,0,0,0
0521070620130907,88,706,1049709,1,2,0,0,0,0,0,0
0521070620130907,93,521,1025542,1,-1,0,0,0,0,0,0
0521070620130907,95,521,1025542,1,3,0,0,0,0,0,0
0521070620130907,96,521,1025542,1,1,1,0,0,0,0,0
0521070620130907,101,706,1028384,1,1,0,0,0,0,0,0
0521070620130907,102,706,1029847,1,12,0,1,0,0,0,0
0521070620130907,105,706,1029847,1,10,0,1,0,0,0,0
0521070620130907,110,521,1040991,1,2,0,0,0,0,0,0
0521070620130907,111,521,1040991,1,3,0,0,0,0,0,0
0521070620130907,114,706,1049709,1,-3,0,0,0,0,0,0
0521070620130907,118,521,1048772,1,4,0,0,0,0,0,0
0521070620130907,119,521,1048772,1,5,0,0,0,0,0,0
0521070620130907,120,521,1040999,1,3,0,1,0,0,0,0
0521070620130907,121,521,1040999,1,-1,0,0,1,0,0,0
0521070620130907,123,521,1048789,1,-1,0,0,0,0,0,0
0521070620130907,130,706,1057746,1,7,0,0,0,0,0,0
0521070620130907,134,706,1028384,1,3,0,0,0,0,0,0
0521070620130907,137,706,1028384,1,-1,0,0,0,0,0,0
0521070620130907,146,706,1049707,1,11,0,1,0,0,0,0
0521070620130907,147,706,1028384,1,11,0,1,0,0,0,0
0521070620130907,152,706,1049729,1,6,0,0,0,0,0,0
0521070620130907,155,706,1049729,1,7,0,1,0,0,0,0
0521070620130907,157,706,1028384,1,0,0,0,0,0,0,0
0521070620130907,158,706,1049707,1,-7,0,0,1,0,0,0
0521070620130907,162,521,1025528,1,6,0,0,0,0,0,0
0521070620130907,163,521,1056794,1,4,0,1,0,0,0,0
0521070620130907,171,521,1025542,1,4,0,0,0,0,0,0
0521070620130907,172,521,1025528,1,-9,0,0,1,0,0,0
0521070620130907,174,521,1025542,1,1,0,0,0,0,0,0
0521070620130907,181,706,1028384,1,2,0,0,0,0,0,0
0521070620130907,185,521,1025542,1,1,0,0,0,0,0,0
0521070620130907,187,521,1025528,1,10,0,1,0,0,0,0
0521070620130907,188,521,1025542,1,3,0,0,0,0,0,0
0521070620130907,190,521,1025528,1,1,0,0,0,0,0,0
0521070620130907,193,521,1040991,1,3,0,0,0,0,0,0
0521070620130907,197,706,1028384,1,16,0,1,0,0,0,0
0521070620130907,204,706,1049761,1,4,0,0,0,0,0,0
0521070620130907,211,521,67069,1,-3,0,0,0,0,0,0
0521070620130907,212,521,67069,1,-2,0,0,0,0,0,0
0632071620130907,3,632,1051612,1,-3,0,0,0,0,0,0
0632071620130907,13,632,1051597,1,8,0,0,0,0,0,0
0632071620130907,15,632,1051612,1,-1,0,0,0,0,0,0
0632071620130907,17,716,1049845,1,8,0,0,0,0,0,0
0632071620130907,18,716,1049862,1,25,0,1,0,0,0,0
0632071620130907,21,716,1049845,1,8,0,1,0,0,0,0
0632071620130907,22,716,1049845,1,2,0,0,0,0,0,0
0632071620130907,23,716,1049845,1,-3,0,0,0,0,0,0
0632071620130907,27,632,1060268,1,-3,0,0,1,0,0,0
0632071620130907,35,716,1057829,1,13,0,1,0,0,0,0
0632071620130907,36,716,1026517,1,3,0,0,0,0,0,0
0632071620130907,43,632,1051612,1,1,0,0,0,0,0,0
0632071620130907,47,716,1049862,1,19,0,1,0,0,0,0
0632071620130907,49,716,1034384,1,2,0,0,0,0,0,0
0632071620130907,52,716,1057829,1,9,0,0,0,0,0,0
0632071620130907,53,716,1057829,1,1,0,1,0,0,0,0
0632071620130907,54,716,1049862,1,11,0,1,0,0,0,0
0632071620130907,55,716,1057829,1,7,0,0,0,0,0,0
0632071620130907,56,716,1057829,1,1,1,0,0,0,0,0
0632071620130907,60,632,1051602,1,1,0,0,0,0,0,0
0632071620130907,62,632,1051597,1,13,0,1,0,0,0,0
0632071620130907,64,632,1051602,1,-2,0,0,0,0,0,0
0632071620130907,65,632,1051597,1,-5,0,0,1,0,0,0
0632071620130907,68,716,1049845,1,4,0,0,0,0,0,0
0632071620130907,69,716,1049845,1,1,0,0,0,0,0,0
0632071620130907,73,632,1051612,1,0,0,0,0,0,0,0
0632071620130907,76,632,1051597,1,-6,0,0,1,0,0,0
0632071620130907,80,632,1051597,1,16,0,0,0,0,0,0
0632071620130907,87,716,1049845,1,11,0,0,0,0,0,0
0632071620130907,95,632,1051597,1,2,0,0,0,0,0,0
0632071620130907,97,632,1060270,1,-1,0,0,0,0,0,0
0632071620130907,102,716,1057829,1,5,0,1,0,0,0,0
0632071620130907,103,716,1049845,1,0,0,0,0,0,0,0
0632071620130907,104,716,1049862,1,4,0,0,0,0,0,0
0632071620130907,106,716,1057829,1,4,0,0,0,0,0,0
0632071620130907,107,716,1057829,1,5,0,0,0,0,0,0
0632071620130907,108,716,1057829,1,3,0,1,0,0,0,0
0632071620130907,112,632,1051597,1,-10,0,0,1,1,0,0
0632071620130907,124,632,1051597,1,-12,0,0,1,1,1,0
0632071620130907,125,716,1041927,1,11,0,1,0,0,0,0
0632071620130907,126,716,1041927,1,2,1,0,0,0,0,0
0632071620130907,130,632,1051612,1,4,0,0,0,0,0,0
0632071620130907,131,632,1060268,1,-11,0,0,1,0,0,0
0632071620130907,134,716,1041927,1,4,0,0,0,0,0,0
0632071620130907,135,716,1041927,1,9,0,1,0,0,0,0
0632071620130907,136,716,1034384,1,24,0,1,0,0,0,0
0632071620130907,137,716,1034384,1,14,0,1,0,0,0,0
0632071620130907,138,716,1034384,1,6,0,0,0,0,0,0
0632071620130907,139,716,1041927,1,12,0,1,0,0,0,0
0632071620130907,143,632,1051647,1,3,0,0,0,0,0,0
0632071620130907,145,632,1051647,1,9,0,1,0,0,0,0
0632071620130907,150,632,1051602,1,4,0,0,0,0,0,0
0632071620130907,151,632,1051602,1,3,0,1,0,0,0,0
0632071620130907,152,632,1051602,1,1,0,0,0,0,0,0
0632071620130907,153,632,1051602,1,3,0,0,0,0,0,0
0632071620130907,156,716,1049868,1,8,0,0,0,0,0,0
0632071620130907,157,716,1049868,1,8,0,1,0,0,0,0
0632071620130907,158,716,1049868,1,-2,0,0,0,0,0,0
0632071620130907,159,716,1049868,1,10,0,0,0,0,0,0
0632071620130907,160,716,1049868,1,8,0,1,0,0,0,0
0632071620130907,161,716,1049868,1,5,0,0,0,0,0,0
0632071620130907,162,716,66676,1,-4,0,0,0,0,0,0
0632071620130907,163,716,66676,1,-3,0,0,0,0,0,0
0632071620130907,164,716,66676,1,-4,0,0,0,0,0,0
0646071820130907,2,646,1057195,1,29,0,1,0,0,0,0
0646071820130907,4,646,1026903,1,11,0,1,0,0,0,0
0646071820130907,5,646,1026903,1,35,1,1,0,0,0,0
0646071820130907,10,646,1057195,1,-1,0,0,0,0,0,0
0646071820130907,12,646,1057170,1,8,0,0,0,0,0,0
0646071820130907,13,646,1057170,1,-2,0,0,0,0,0,0
0646071820130907,14,718,1034433,1,0,0,0,0,0,0,0
0646071820130907,18,646,1026903,1,5,0,0,0,0,0,0
0646071820130907,23,718,1041969,1,-1,0,0,0,0,0,0
0646071820130907,24,718,1034913,1,4,0,0,0,0,0,0
0646071820130907,27,718,1034433,1,6,0,0,0,0,0,0
0646071820130907,28,718,1049880,1,8,0,1,0,0,0,0
0646071820130907,29,718,1034433,1,4,0,0,0,0,0,0
0646071820130907,33,718,1034433,1,2,1,0,0,0,0,0
0646071820130907,36,646,1057170,1,4,0,0,0,0,0,0
0646071820130907,38,646,1057170,1,3,0,0,0,0,0,0
0646071820130907,39,646,1026903,1,7,0,1,0,0,0,0
0646071820130907,40,646,1026903,1,5,0,0,0,0,0,0
0646071820130907,46,718,1034433,1,10,0,1,0,0,0,0
0646071820130907,53,646,1045136,1,4,0,0,0,0,0,0
0646071820130907,54,646,1045136,1,0,0,0,0,0,0,0
0646071820130907,57,646,1026903,1,12,1,1,0,0,0,0
0646071820130907,64,718,1041969,1,10,0,1,0,0,0,0
0646071820130907,65,718,1041969,1,2,0,0,0,0,0,0
0646071820130907,67,718,1049880,1,0,0,0,0,0,0,0
0646071820130907,71,718,1049880,1,4,0,0,0,0,0,0
0646071820130907,75,646,1057195,1,0,0,0,0,0,0,0
0646071820130907,76,646,1026903,1,1,0,0,0,0,0,0
0646071820130907,81,646,1057170,1,-3,0,0,0,0,0,0
0646071820130907,82,646,1045116,1,-17,0,0,0,0,0,1
0646071820130907,91,646,1057195,1,13,0,0,0,0,0,0
0646071820130907,93,646,1038092,1,1,0,0,0,0,0,0
0646071820130907,96,646,1038092,1,2,0,0,0,0,0,0
0646071820130907,102,718,1041969,1,0,0,0,0,0,0,0
0646071820130907,106,646,1057195,1,5,0,0,0,0,0,0
0646071820130907,107,646,1057195,1,5,0,1,0,0,0,0
0646071820130907,116,718,1049883,1,1,0,0,0,0,0,0
0646071820130907,118,718,1034913,1,-6,0,0,1,0,0,0
0646071820130907,120,646,1057195,1,5,0,0,0,0,0,0
0646071820130907,124,718,1034433,1,3,0,0,0,0,0,0
0646071820130907,125,718,1034433,1,1,1,0,0,0,0,0
0646071820130907,128,646,1057170,1,2,0,0,0,0,0,0
0646071820130907,131,646,1057170,1,2,0,0,0,0,0,0
0646071820130907,132,646,1026903,1,-1,0,0,0,1,1,0
0646071820130907,134,718,1034433,1,5,0,0,0,0,0,0
0646071820130907,135,718,1034433,1,-1,0,0,0,0,0,0
0646071820130907,137,646,1026903,1,12,0,1,0,0,0,0
0646071820130907,140,646,1057195,1,1,0,0,0,0,0,0
0646071820130907,147,646,1045136,1,6,0,0,0,0,0,0
0646071820130907,148,646,1026903,1,-4,0,0,1,0,0,0
0646071820130907,150,646,1045136,1,1,0,0,0,0,0,0
0646071820130907,151,646,1045136,1,7,0,0,0,0,0,0
0646071820130907,152,646,1045136,1,1,0,0,0,0,0,0
0646071820130907,158,718,1034913,1,-10,0,0,1,0,0,0
0646071820130907,162,718,1041969,1,-1,0,0,0,0,0,0
0646071820130907,166,646,1057195,1,1,0,0,0,0,0,0
0646071820130907,167,646,1057195,1,-2,0,0,0,0,0,0
0646071820130907,168,646,1026903,1,-8,0,0,1,0,0,0
0646071820130907,171,718,66677,1,-6,0,0,0,0,0,0
0646071820130907,173,718,1034913,1,-6,0,0,1,0,0,0
0646071820130907,176,646,1057170,1,0,0,0,0,0,0,0
0646071820130907,183,646,1057170,1,0,0,0,0,0,0,0
0646071820130907,185,646,1057170,1,14,0,1,0,0,0,0
0646071820130907,186,646,1057195,1,8,0,0,0,0,0,0
0646071820130907,187,646,1045136,1,-2,0,0,0,0,0,0
0646071820130907,194,718,1034433,1,2,0,1,0,0,0,0
0646071820130907,197,718,1034913,1,11,0,1,0,0,0,0
0646071820130907,200,718,1049880,1,1,0,1,0,0,0,0
0646071820130907,203,718,1041969,1,2,0,0,0,0,0,0
0646071820130907,212,646,1045116,1,-1,0,0,0,0,0,0
0646071820130907,213,646,1045116,1,-1,0,0,0,0,0,0
0156071920130907,3,156,1023617,1,0,0,0,0,0,0,0
0156071920130907,7,156,1023617,1,6,0,0,0,0,0,0
0156071920130907,8,156,1023617,1,3,0,0,0,0,0,0
0156071920130907,11,719,1026585,1,2,0,0,0,0,0,0
0156071920130907,12,719,1034470,1,2,0,0,0,0,0,0
0156071920130907,15,156,1054855,1,0,0,0,0,0,0,0
0156071920130907,20,719,1025067,1,6,0,0,0,0,0,0
0156071920130907,22,719,1034470,1,6,0,0,0,0,0,0
0156071920130907,34,719,1034470,1,0,0,0,0,0,0,0
0156071920130907,36,719,1026585,1,0,0,0,0,0,0,0
0156071920130907,37,719,1026585,1,4,0,1,0,0,0,0
0156071920130907,42,156,1039138,1,4,0,0,0,0,0,0
0156071920130907,45,719,1026585,1,3,0,0,0,0,0,0
0156071920130907,50,156,1023617,1,0,0,0,0,0,0,0
0156071920130907,53,156,1023617,1,-12,0,0,0,0,0,0
0156071920130907,54,156,1054855,1,42,0,1,0,0,0,0
0156071920130907,56,156,1023617,1,0,0,0,0,0,0,0
0156071920130907,57,156,1054855,1,23,0,1,0,0,0,0
0156071920130907,58,156,1054855,1,3,0,0,0,0,0,0
0156071920130907,64,719,1034470,1,5,0,0,0,0,0,0
0156071920130907,67,156,1023617,1,6,0,0,0,0,0,0
0156071920130907,71,719,1026585,1,11,0,1,0,0,0,0
0156071920130907,72,719,1026585,1,3,0,0,0,0,0,0
0156071920130907,73,719,1026585,1,5,0,0,0,0,0,0
0156071920130907,77,156,1023617,1,2,0,0,0,0,0,0
0156071920130907,78,156,1023617,1,3,0,0,0,0,0,0
0156071920130907,79,156,1023617,1,56,0,1,0,0,0,0
0156071920130907,81,156,1054855,1,4,0,0,0,0,0,0
0156071920130907,82,156,1039138,1,0,0,0,0,0,0,0
0156071920130907,85,719,1026585,1,2,0,0,0,0,0,0
0156071920130907,86,719,1025067,1,3,0,0,0,0,0,0
0156071920130907,88,719,1025067,1,-6,0,0,1,0,0,0
0156071920130907,91,156,1023617,1,4,0,0,0,0,0,0
0156071920130907,96,719,1026585,1,5,0,1,0,0,0,0
0156071920130907,97,719,1034470,1,4,0,0,0,0,0,0
0156071920130907,102,719,1034470,1,4,0,0,0,0,0,0
0156071920130907,106,156,66611,1,-2,0,0,0,0,0,0
0156071920130907,108,719,1034470,1,-2,0,0,0,0,0,0
0156071920130907,113,156,1023617,1,8,0,0,0,0,0,0
0156071920130907,114,156,1023617,1,3,0,1,0,0,0,0
0156071920130907,117,719,1057892,1,-2,0,0,0,0,0,0
0156071920130907,118,719,1026585,1,21,0,1,0,0,0,0
0156071920130907,120,719,1025067,1,4,0,0,0,1,0,0
0156071920130907,121,719,1026585,1,4,0,0,0,0,0,0
0156071920130907,122,719,1026585,1,0,0,0,0,0,0,0
0156071920130907,125,156,1023617,1,8,0,0,0,0,0,0
0156071920130907,126,156,1023617,1,5,0,1,0,0,0,0
0156071920130907,130,156,1054855,1,6,0,0,0,0,0,0
0156071920130907,131,156,1039138,1,-4,0,0,1,0,0,0
0156071920130907,133,719,1025067,1,-7,0,0,0,0,0,0
0156071920130907,134,719,1026585,1,19,0,1,0,0,0,0
0156071920130907,135,719,1026585,1,4,0,0,0,0,0,0
0156071920130907,136,719,1034470,1,5,0,0,0,0,0,0
0156071920130907,137,719,1034470,1,-1,0,0,0,0,0,0
0156071920130907,139,156,1023617,1,4,0,0,0,0,0,0
0156071920130907,141,156,1023617,1,0,0,0,0,0,0,0
0156071920130907,142,156,1023617,1,0,0,0,0,0,0,0
0156071920130907,143,156,1023617,1,1,1,0,0,0,0,0
0156071920130907,150,719,1026585,1,4,0,0,0,0,0,0
0156071920130907,152,719,1025067,1,17,0,1,0,0,0,0
0156071920130907,153,719,1026585,1,2,0,0,0,0,0,0
0156071920130907,154,719,1025067,1,2,0,0,0,0,0,0
0156071920130907,158,156,1054855,1,6,0,0,0,0,0,0
0156071920130907,159,156,1054855,1,-1,0,0,0,0,0,0
0156071920130907,162,719,1034470,1,13,0,1,0,0,0,0
0156071920130907,167,156,1023617,1,2,0,0,0,0,0,0
0156071920130907,169,156,1023617,1,-5,0,0,0,0,0,0
0156071920130907,172,719,1025067,1,3,0,1,0,0,0,0
0156071920130907,173,719,1026585,1,1,0,0,0,0,0,0
0156071920130907,179,156,1054855,1,0,0,0,0,0,0,0
0156071920130907,183,719,1034470,1,6,0,0,0,0,0,0
0156071920130907,184,719,1034470,1,2,0,0,0,0,0,0
0156071920130907,185,719,1026585,1,5,0,1,0,0,0,0
0156071920130907,186,719,1026585,1,12,0,1,0,0,0,0
0156071920130907,187,719,1034470,1,-1,0,0,0,1,0,0
