"Team Code","Game Code","Rush Att","Rush Yard","Rush TD","Pass Att","Pass Comp","Pass Yard","Pass TD","Pass Int","Pass Conv","Kickoff Ret","Kickoff Ret Yard","Kickoff Ret TD","Punt Ret","Punt Ret Yard","Punt Ret TD","Fum Ret","Fum Ret Yard","Fum Ret TD","Int Ret","Int Ret Yard","Int Ret TD","Misc Ret","Misc Ret Yard","Misc Ret TD","Field Goal Att","Field Goal Made","Off XP Kick Att","Off XP Kick Made","Off 2XP Att","Off 2XP Made","Def 2XP Att","Def 2XP Made","Safety","Points","Punt","Punt Yard","Kickoff","Kickoff Yard","Kickoff Touchback","Kickoff Out-Of-Bounds","Kickoff Onside","Fumble","Fumble Lost","Tackle Solo","Tackle Assist","Tackle For Loss","Tackle For Loss Yard","Sack","Sack Yard","QB Hurry","Fumble Forced","Pass Broken Up","Kick/Punt Blocked","1st Down Rush","1st Down Pass","1st Down Penalty","Time Of Possession","Penalty","Penalty Yard","Third Down Att","Third Down Conv","Fourth Down Att","Fourth Down Conv","Red Zone Att","Red Zone TD","Red Zone Field Goal"
229,0231022920131129,42,179,0,20,11,252,3,1,0,1,28,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,6,260,4,250,1,0,0,1,1,29,40,10.0,58,8.0,56,6,0,2,0,11,9,2,1708,7,80,13,6,0,0,1,1,0
231,0231039220130831,40,91,1,22,10,80,0,1,0,6,110,0,2,15,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,9,367,3,184,0,0,0,2,1,49,28,8.0,28,2.0,10,0,2,1,0,6,3,0,1555,3,24,17,4,3,1,2,1,1
231,0128023120130906,29,31,0,28,19,142,0,0,0,1,22,0,1,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,344,1,60,0,0,0,1,1,32,22,6.0,21,1.0,8,1,0,4,0,4,5,1,1744,4,31,15,3,1,1,1,0,0
231,0061023120130914,33,73,0,18,11,156,2,1,0,6,173,0,3,87,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,7,240,3,182,0,0,0,1,1,43,24,8.0,28,2.0,13,3,1,0,1,3,5,1,1545,7,50,12,3,2,1,3,2,0
231,0231036720130921,34,0,0,9,4,27,0,0,0,3,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,355,1,58,0,0,0,2,1,43,10,2.0,6,1.0,5,1,0,3,1,0,2,0,1940,6,40,13,1,0,0,0,0,0
231,0231066420131005,50,160,2,23,13,181,1,2,0,1,18,0,2,5,0,0,0,0,2,17,0,1,39,0,3,1,3,3,0,0,0,0,0,24,6,203,6,329,0,0,0,1,0,43,16,3.0,11,1.0,9,3,1,4,1,9,10,1,2158,8,70,14,2,2,2,4,3,1
231,0009023120131012,36,94,1,34,17,302,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,215,4,199,0,0,0,1,1,54,14,6.0,19,2.0,6,1,1,2,0,6,12,4,1821,5,52,14,4,1,1,5,3,1
231,0366023120131026,38,69,0,26,11,128,1,2,0,5,73,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,7,7,249,2,125,0,1,0,4,1,57,16,11.0,40,2.0,15,0,2,5,0,7,5,0,1642,6,60,16,5,2,0,0,0,0
231,0196023120131102,43,73,1,33,21,194,0,1,0,2,29,0,3,24,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,4,180,4,223,1,0,0,0,0,30,6,1.0,1,1.0,1,0,0,6,0,11,9,3,2437,3,40,16,6,3,1,4,1,1
231,0231041920131109,32,91,0,19,12,142,0,1,0,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,175,1,64,0,0,0,3,3,51,20,5.0,15,0.0,0,0,2,0,0,4,6,0,1734,2,13,11,3,2,0,1,0,0
231,0231070420131116,31,95,0,24,9,105,1,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,7,333,4,203,1,0,0,3,1,27,56,3.0,8,0.0,0,0,0,1,0,6,4,1,1539,2,20,13,3,1,1,2,1,1
231,0388023120131123,45,97,0,29,15,167,1,1,0,1,7,0,2,5,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,10,9,387,3,185,0,0,0,0,0,34,6,2.0,8,1.0,7,0,0,5,1,8,7,0,2326,6,59,17,4,3,0,2,1,0
231,0231022920131129,34,81,0,28,11,89,0,0,0,3,115,0,3,19,0,0,0,0,1,26,0,0,0,0,2,2,0,0,0,0,0,0,0,6,8,333,3,185,2,0,0,0,0,31,34,2.0,7,1.0,6,4,1,0,0,6,5,3,1794,5,35,14,1,4,3,1,0,1
234,0234054520130902,34,156,1,29,27,377,4,0,0,3,56,0,1,26,0,0,0,0,2,31,0,0,0,0,2,2,5,5,0,0,0,0,0,41,2,74,8,479,1,0,0,2,0,39,14,6.0,40,3.0,36,7,0,5,0,7,17,0,2108,7,70,11,7,0,0,5,3,2
234,0466023420130914,41,377,6,22,17,240,2,1,0,2,54,0,7,82,0,0,0,0,1,27,0,0,0,0,2,2,8,8,0,0,0,0,0,62,1,53,11,658,3,1,0,0,0,38,28,4.0,10,0.0,0,1,0,5,0,15,11,3,1619,6,45,10,6,0,0,7,5,2
234,0061023420130921,36,266,4,25,13,226,2,0,0,3,86,0,0,0,0,0,0,0,1,68,1,0,0,0,1,1,7,7,0,0,0,0,1,54,3,117,9,563,2,0,0,1,1,39,46,7.0,34,3.0,29,3,1,0,0,11,11,4,1441,3,25,6,2,0,0,7,6,0
234,0234006720130928,36,159,1,27,17,330,4,1,0,1,17,0,0,0,0,0,0,0,2,55,1,0,0,0,2,2,6,6,0,0,0,0,0,48,4,160,8,506,2,0,0,1,0,54,26,9.0,29,3.0,22,0,0,3,0,11,10,3,1604,5,44,11,4,0,0,4,3,1
234,0392023420131005,43,183,4,39,26,431,5,0,0,1,12,0,5,50,0,1,16,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,63,4,168,10,556,3,1,0,1,0,26,24,7.0,18,1.0,9,2,3,6,0,12,21,0,2055,4,26,11,6,0,0,6,6,0
234,0234014720131019,38,121,2,35,22,444,3,1,0,2,73,0,1,24,0,1,37,1,2,27,0,0,0,0,3,3,6,6,0,0,0,0,0,51,2,88,10,536,2,1,0,0,0,59,18,7.0,48,4.0,33,2,2,4,0,9,16,4,2121,12,104,12,8,0,0,6,3,3
234,0490023420131026,34,224,4,34,20,342,3,2,0,3,79,0,5,42,0,0,0,0,2,4,0,0,0,0,0,0,7,7,0,0,0,0,0,49,4,147,8,487,3,1,0,0,0,36,36,9.0,24,3.0,14,4,1,6,0,11,19,0,1747,3,30,8,3,1,1,4,4,0
234,0415023420131102,44,192,4,29,21,325,1,2,0,2,36,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,1,38,8,486,1,0,0,1,0,38,18,6.0,34,2.0,27,1,0,1,0,10,15,0,2313,6,55,15,11,0,0,6,4,2
234,0234074920131109,34,89,3,39,22,207,2,1,0,2,101,1,4,20,0,1,23,1,6,107,1,0,0,0,2,1,8,8,0,0,0,0,0,59,6,233,10,610,7,0,0,3,1,35,26,4.0,15,1.0,10,1,1,3,0,7,8,4,1738,5,40,15,5,1,0,6,5,1
234,0688023420131116,19,225,4,26,22,298,3,1,0,2,7,0,3,45,0,1,31,1,1,0,0,0,0,0,1,1,8,8,0,0,0,0,0,59,2,96,10,643,7,0,0,0,0,46,42,7.0,22,3.0,12,3,1,4,0,7,13,0,1098,2,10,4,1,0,0,5,5,0
234,0295023420131123,40,336,4,39,23,309,5,1,0,2,96,0,4,43,0,0,0,0,4,201,2,0,0,0,1,1,11,11,0,0,0,0,0,80,1,40,13,815,7,0,0,1,1,47,18,13.0,61,7.0,43,2,0,5,0,14,14,0,1648,6,65,16,12,1,1,5,4,0
234,0234023520131130,32,129,1,31,19,327,3,1,0,2,24,0,1,-1,0,1,-5,0,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,37,2,87,8,499,2,1,0,0,0,35,14,7.0,27,1.0,8,2,2,1,0,5,13,2,1869,6,55,15,9,0,0,3,2,1
234,0193023420131207,43,239,3,32,19,330,3,2,0,2,60,0,3,9,0,0,0,0,2,5,0,0,0,0,1,1,6,6,0,0,0,0,0,45,4,167,8,487,4,1,0,1,1,41,28,5.0,17,2.0,5,1,1,4,0,13,16,2,1756,6,65,11,6,0,0,5,5,0
234,0037023420140106,31,148,1,35,20,237,2,0,0,4,172,1,0,0,0,0,0,0,1,4,0,0,0,0,2,2,4,4,0,0,0,0,0,34,6,257,7,429,3,0,0,2,1,50,28,7.0,29,2.0,15,0,0,2,0,7,10,2,1579,8,60,12,2,1,1,4,3,1
235,0709023520130831,48,262,2,22,17,153,1,0,0,2,48,0,4,72,0,0,0,0,1,15,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,153,5,303,1,0,0,2,1,27,16,5.0,9,2.0,3,8,0,4,0,12,10,0,2388,10,70,12,6,0,0,6,3,1
235,0235041520130907,44,122,1,33,22,291,1,2,0,2,41,0,3,33,0,0,0,0,1,24,0,0,0,0,1,1,1,1,1,0,0,0,0,16,4,170,4,203,0,0,0,4,3,36,8,9.0,38,1.0,11,4,0,3,1,9,12,1,2300,10,70,15,6,1,0,6,1,1
235,0694023520130921,56,215,3,20,11,167,1,1,0,3,74,0,2,5,0,0,0,0,4,61,0,0,0,0,2,1,4,4,0,0,0,0,0,31,3,111,6,388,3,0,0,6,2,31,14,5.0,26,1.0,6,1,2,7,0,13,7,0,2377,6,44,18,10,1,0,5,3,1
235,0235033420130928,45,246,2,18,15,156,1,1,0,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,0,0,5,322,4,0,0,0,0,22,34,8.0,51,5.0,33,0,0,3,0,14,7,1,2289,5,28,13,8,2,2,4,3,1
235,0031023520131005,41,115,0,22,16,240,3,0,0,0,0,0,4,51,0,0,0,0,1,42,1,0,0,0,2,1,4,3,0,0,0,0,0,30,6,222,6,382,2,0,0,0,0,33,18,6.0,26,2.0,18,7,2,6,0,6,11,0,1942,8,84,13,5,0,0,2,1,1
235,0235036520131012,40,111,0,28,16,129,0,0,0,1,33,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,5,212,3,194,1,0,0,1,0,17,54,2.0,5,0.0,0,0,0,1,0,8,8,1,2051,8,72,17,6,4,3,2,0,1
235,0235043420131019,31,59,1,29,15,92,0,1,0,6,192,1,3,36,0,0,0,0,1,30,0,0,0,0,1,1,2,2,0,0,0,0,0,17,8,365,4,249,2,0,0,2,2,46,18,4.0,11,0.0,0,4,1,8,0,5,5,1,1758,8,59,15,3,0,0,2,1,1
235,0257023520131102,41,145,2,29,13,174,0,0,1,5,91,0,1,2,0,1,10,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,1,20,4,158,4,246,0,0,0,0,0,42,14,2.0,15,2.0,15,3,0,2,0,10,6,2,2014,7,70,19,8,2,1,4,2,1
235,0736023520131109,34,39,1,46,30,305,1,3,0,3,63,0,3,24,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,2,80,4,204,2,0,0,3,1,35,24,7.0,27,2.0,15,1,0,4,0,6,16,4,1860,11,84,14,5,3,2,4,2,1
235,0235064820131116,41,200,2,14,10,107,0,1,0,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,4,145,3,187,0,0,0,0,0,40,24,6.0,13,2.0,4,4,0,2,0,8,4,3,1861,8,65,11,4,1,0,2,1,0
235,0253023520131123,37,157,0,25,14,122,2,0,0,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,5,204,5,308,3,0,0,0,0,43,24,3.0,5,0.0,0,0,2,3,0,10,4,1,1777,2,20,15,5,2,1,5,1,2
235,0234023520131130,24,78,0,25,20,115,1,0,0,5,125,0,1,6,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,6,265,2,114,0,0,0,3,2,35,20,4.0,23,2.0,18,1,0,4,0,3,4,1,1731,6,45,11,1,3,2,1,1,0
254,0625025420130830,25,72,0,51,28,391,3,2,0,5,91,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,9,323,4,208,0,0,0,1,0,47,18,4.0,11,1.0,3,5,1,1,0,3,16,0,1858,5,30,19,8,1,0,2,2,0
254,0693025420130907,17,30,0,35,17,273,2,0,0,6,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,7,304,3,154,0,0,0,0,0,59,16,4.0,10,0.0,0,0,0,2,0,2,11,0,1278,4,25,14,6,1,0,1,1,0
254,0254076820130914,33,136,1,18,8,84,0,0,0,6,121,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,393,2,123,0,0,0,1,1,50,24,8.0,36,2.0,15,0,0,1,0,4,4,2,1682,7,35,13,3,0,0,0,0,0
254,0315025420130921,42,150,0,42,16,250,2,1,0,3,97,0,3,27,1,0,0,0,1,0,0,0,0,0,4,2,3,2,0,0,0,0,0,26,4,183,5,321,2,0,0,1,1,49,22,9.0,19,2.0,6,1,2,6,1,9,11,2,2035,9,62,20,7,3,2,3,1,1
254,0254000820131005,22,15,0,22,12,160,0,0,0,7,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,7,288,2,86,0,0,0,3,1,38,36,2.0,6,0.0,0,0,0,1,0,1,8,0,1582,10,60,12,4,0,0,0,0,0
254,0716025420131012,26,52,0,50,22,370,4,1,0,4,125,0,1,-5,0,0,0,0,2,9,0,0,0,0,1,0,4,4,0,0,0,0,0,28,10,398,5,264,2,0,0,5,0,59,34,8.0,19,2.0,6,0,1,4,1,3,15,5,1557,7,60,16,5,0,0,3,2,0
254,0254067020131019,35,160,1,36,20,208,1,1,0,3,54,0,1,14,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,280,4,190,0,1,0,0,0,37,20,5.0,9,0.0,0,1,0,1,0,8,10,2,1875,10,84,15,4,3,2,3,2,1
254,0254049820131026,33,136,0,31,12,108,0,3,0,4,88,0,2,12,0,1,88,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,8,345,2,130,0,0,1,2,1,54,22,6.0,12,0.0,0,3,1,1,0,6,5,3,1644,3,20,15,3,1,0,3,0,1
254,0772025420131102,27,85,2,41,26,325,2,2,0,7,144,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,5,218,4,210,1,0,1,0,0,41,32,1.0,7,1.0,7,3,1,1,0,6,9,3,1582,6,65,15,6,3,1,3,3,0
254,0671025420131116,39,183,1,44,26,298,2,1,0,3,49,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,3,134,4,260,3,0,0,3,1,38,16,6.0,16,2.0,11,3,0,0,0,10,16,2,1934,7,69,18,9,5,2,3,1,0
254,0254003020131123,40,184,2,26,14,248,2,0,0,3,42,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,0,0,0,0,33,6,228,6,266,0,0,1,4,4,31,52,5.0,19,1.0,7,3,2,2,0,9,8,0,1840,6,34,14,5,0,0,3,2,1
254,0646025420131130,25,24,2,34,17,321,0,1,0,7,100,0,4,58,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,6,250,3,200,2,0,1,2,2,50,32,4.0,7,0.0,0,2,1,3,0,2,9,4,1267,3,25,10,0,3,2,3,2,1
255,1068025520130831,50,368,6,11,7,189,2,0,0,0,0,0,3,4,0,0,0,0,3,173,2,0,0,0,0,0,10,10,0,0,0,0,0,70,1,47,11,706,8,1,0,0,0,43,26,6.0,19,1.0,5,0,1,5,1,16,6,1,1645,3,25,9,8,0,0,4,4,0
255,0255019320130914,60,344,1,16,8,125,4,1,0,2,44,0,1,10,0,0,0,0,0,0,0,0,0,0,3,1,5,5,0,0,0,0,0,38,2,105,7,445,2,0,0,2,0,32,40,4.0,17,2.0,13,1,0,2,0,18,8,2,2312,6,46,17,11,0,0,6,4,0
255,0457025520130921,71,324,3,12,7,104,1,0,0,3,95,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,4,4,0,0,0,0,0,28,4,186,5,324,1,0,0,4,1,38,2,2.0,12,1.0,10,0,0,4,0,19,6,2,2438,5,40,16,9,1,1,4,3,0
255,0742025520130926,42,129,1,24,7,144,0,2,0,2,29,0,1,-2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,4,183,3,193,1,1,0,3,1,36,11,6.0,27,2.0,18,0,0,2,0,8,5,3,1882,9,66,14,5,3,0,1,1,0
255,0255041520131005,62,335,4,19,6,66,0,2,0,6,115,0,1,20,0,0,0,0,2,56,0,0,0,0,1,1,4,3,0,0,0,0,0,30,4,149,6,382,2,0,0,2,1,40,10,1.0,7,1.0,7,1,1,1,0,20,3,0,2159,3,15,16,6,5,4,3,3,0
255,0255007720131012,52,237,1,24,11,163,1,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,5,225,5,320,2,0,0,1,1,45,22,8.0,30,3.0,21,0,1,3,1,12,6,0,2203,10,76,20,10,1,0,4,2,1
255,0688025520131019,67,394,7,5,3,88,1,1,0,1,34,0,6,68,0,1,7,0,2,0,0,0,0,0,0,0,8,8,0,0,0,0,0,56,3,134,9,560,3,0,0,2,0,41,6,5.0,22,1.0,15,0,1,4,1,22,2,2,2259,0,0,8,5,0,0,6,6,0
255,0255074620131026,52,394,5,9,5,113,0,2,0,3,108,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,5,5,0,0,0,0,0,35,2,90,6,358,1,1,0,3,3,52,32,5.0,35,3.0,30,0,2,6,0,14,4,0,1516,9,97,12,7,1,0,2,2,0
255,0545025520131102,53,276,3,10,5,84,0,0,0,2,40,0,2,49,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,4,160,4,252,3,0,0,3,2,39,4,10.0,44,5.0,32,0,0,1,0,16,3,0,1908,3,35,12,6,2,1,2,2,0
255,0255014720131114,45,248,4,26,15,192,0,1,0,9,137,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,269,5,306,1,1,0,4,1,50,14,9.0,33,4.0,22,0,1,2,0,12,8,2,2068,6,55,15,7,1,0,4,3,1
255,0006025520131123,52,428,8,6,2,48,0,0,0,2,45,0,1,-3,0,2,20,1,1,0,0,0,0,0,1,1,9,9,0,0,0,0,0,66,2,49,11,647,4,0,0,1,0,39,16,10.0,35,4.0,21,0,2,2,0,17,2,1,1801,1,5,6,3,0,0,6,6,0
255,0257025520131130,58,263,2,24,11,232,2,2,0,5,114,0,0,0,0,0,0,0,1,5,0,0,0,0,3,2,4,4,0,0,0,0,0,34,2,74,6,383,3,0,0,1,0,47,12,9.0,33,5.0,25,0,0,3,0,16,7,2,2170,3,29,15,7,2,1,6,3,2
255,0433025520131230,49,151,1,17,5,147,1,1,0,5,120,0,1,4,0,0,0,0,1,0,0,1,-15,0,1,1,2,2,0,0,0,0,0,17,6,231,5,317,2,0,0,2,1,57,30,8.0,28,2.0,9,1,2,5,2,13,5,0,1630,5,40,15,6,2,1,1,1,0
257,0257014720130831,41,222,5,29,20,323,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,6,258,5,316,2,0,1,3,1,41,42,6.0,7,1.0,1,3,0,3,0,6,14,2,1938,9,84,14,4,3,2,5,4,0
257,0648025720130907,53,227,1,23,17,309,4,0,0,2,39,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,0,0,0,41,1,46,7,428,1,0,1,1,0,33,38,4.0,15,2.0,7,6,1,2,0,12,10,3,2102,5,16,14,6,3,2,7,4,2
257,0497025720130921,43,191,3,31,23,450,3,1,0,1,19,0,5,29,0,0,0,0,1,0,0,0,0,0,2,1,6,6,0,0,0,0,0,45,6,249,8,466,2,1,0,1,1,32,36,10.0,42,2.0,17,10,0,6,0,9,16,1,1923,6,42,13,6,0,0,7,5,1
257,0365025720130928,36,196,1,34,20,298,4,1,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0,44,2,97,9,574,2,0,0,1,0,39,40,7.0,33,4.0,26,5,0,7,0,10,16,2,1707,5,35,11,4,1,1,5,3,2
257,0257069420131005,37,238,1,35,19,196,3,0,0,1,18,0,4,-2,0,0,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,34,5,170,6,382,5,0,0,0,0,34,38,4.0,18,3.0,16,3,0,5,0,11,8,3,1756,6,41,13,4,1,1,5,4,0
257,0434025720131012,31,164,0,45,25,290,3,2,0,1,15,0,3,24,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,26,4,145,6,382,4,0,0,2,2,44,22,7.0,35,4.0,31,9,0,2,0,8,14,4,1763,5,40,11,4,1,1,6,3,2
257,0257073620131019,35,107,2,28,16,114,0,1,0,0,0,0,2,15,0,0,0,0,2,40,1,0,0,0,2,2,3,3,0,0,0,0,0,27,5,220,6,335,0,0,0,4,2,35,50,5.0,29,3.0,25,3,0,5,0,8,6,2,1490,6,45,14,4,2,1,4,2,2
257,0257023520131102,35,156,1,26,16,258,1,0,0,4,76,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,2,85,6,310,0,0,0,1,1,46,18,7.0,35,4.0,28,3,0,4,0,9,11,1,1586,6,45,12,7,1,0,4,1,2
257,0027025720131109,30,127,3,42,30,441,3,2,0,3,19,0,2,-3,0,1,4,0,1,16,0,1,-25,0,1,1,6,6,0,0,0,0,0,45,1,44,8,495,1,0,0,3,1,45,28,7.0,45,3.0,32,14,2,5,1,7,20,0,1608,7,52,9,5,2,0,4,4,0
257,0257003720131116,25,117,3,49,33,415,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,5,5,0,0,0,0,0,38,4,153,6,347,0,0,0,1,0,58,30,4.0,14,2.0,11,5,1,6,1,8,19,2,1503,8,60,12,6,2,1,6,4,1
257,0334025720131123,40,230,3,42,31,372,5,1,0,3,61,0,4,5,0,2,5,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,59,1,51,10,566,3,0,0,2,1,33,22,10.0,28,4.0,20,7,4,2,0,15,19,1,2108,7,60,9,5,1,1,9,7,1
257,0257025520131130,37,138,3,36,22,299,2,1,0,3,51,0,0,0,0,0,0,0,2,22,0,0,0,0,2,2,5,5,0,0,0,0,0,41,3,139,6,377,1,0,0,0,0,66,8,6.0,17,0.0,0,0,1,1,0,8,16,1,1430,6,55,15,7,1,1,5,4,1
257,0463025720140101,43,96,0,39,21,320,1,1,0,3,93,0,1,-3,0,0,0,0,1,0,0,0,0,0,4,4,1,1,0,0,0,0,0,19,4,151,5,310,0,0,0,3,1,44,10,4.0,19,1.0,8,3,1,0,0,6,15,1,2004,7,42,19,7,4,2,6,1,3
277,0657027720130829,31,23,0,41,16,208,1,4,0,7,131,0,3,11,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,13,9,344,3,130,0,1,0,1,0,52,16,9.0,36,3.0,13,3,2,7,0,4,8,3,1592,4,48,18,4,2,1,0,0,0
277,0277052820130907,25,69,0,32,18,170,1,1,0,4,54,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,2,2,0,0,0,0,0,14,9,380,4,232,0,0,0,2,0,46,48,7.0,33,2.0,19,0,1,5,0,3,11,1,1210,5,44,11,1,1,0,1,1,0
277,0277046620130921,36,133,0,45,24,243,1,4,0,3,61,0,2,23,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,9,3,140,3,182,2,0,0,3,2,39,32,10.0,29,3.0,13,0,1,2,0,9,10,1,1949,10,75,19,9,3,0,3,1,1
277,0096027720130928,35,54,2,46,24,377,3,2,0,4,106,0,1,14,0,0,0,0,2,12,0,0,0,0,1,1,4,4,1,0,0,0,0,37,9,372,7,407,2,0,0,0,0,70,18,6.0,13,1.0,1,2,3,8,0,5,15,1,1543,10,95,17,4,3,2,4,3,0
277,0630027720131005,33,87,1,53,29,386,3,3,0,6,156,0,5,65,0,0,0,0,2,0,0,0,0,0,1,0,3,3,1,0,0,0,0,27,9,380,5,325,3,0,0,4,1,60,16,9.0,35,2.0,18,3,0,4,0,5,16,1,1416,6,54,19,6,2,1,3,2,0
277,0277046520131012,26,129,1,47,24,325,4,0,0,8,174,0,2,13,0,0,0,0,1,12,0,0,0,0,1,1,4,4,1,0,0,0,0,37,7,269,7,459,3,0,0,3,1,59,40,12.0,44,3.0,24,0,0,6,0,4,16,1,1347,10,77,16,6,2,0,4,2,1
277,0156027720131026,29,32,1,57,31,386,2,2,1,5,161,0,5,29,0,0,0,0,1,11,0,0,0,0,3,2,2,2,1,1,0,0,0,28,6,276,6,383,1,0,0,4,2,50,30,9.0,30,2.0,9,4,1,2,0,3,16,5,1594,7,50,17,2,4,2,4,1,2
277,0277073120131102,25,59,0,44,22,260,1,3,0,2,30,0,0,0,0,0,0,0,1,27,0,0,0,0,1,1,1,1,0,0,0,0,0,10,7,264,3,189,1,1,0,0,0,39,64,12.0,41,0.0,0,2,0,7,0,4,11,0,1246,5,66,18,6,2,0,2,0,1
277,0277072620131109,47,218,1,33,29,246,3,0,0,6,111,0,2,10,0,0,0,0,0,0,0,0,0,0,2,0,4,4,0,0,0,0,0,28,3,83,5,318,4,0,0,2,2,49,14,4.0,16,1.0,10,0,0,0,0,16,11,1,1822,10,82,14,7,2,2,5,3,0
277,0626027720131116,47,161,1,37,18,194,2,1,0,2,37,0,2,9,0,2,-11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,21,10,382,4,257,1,0,0,2,1,43,24,5.0,20,2.0,15,8,3,2,0,9,10,1,1864,5,33,19,8,1,0,2,2,0
277,0277081120131123,42,125,2,50,37,499,6,1,1,1,19,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,1,0,0,0,56,7,309,9,551,4,0,0,2,1,58,24,8.0,32,3.0,18,0,1,3,0,7,22,1,1848,6,55,16,5,3,2,5,4,0
277,0725027720131130,52,285,3,34,24,323,4,1,0,5,71,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0,49,3,92,8,507,5,0,0,4,2,52,14,9.0,30,4.0,14,4,2,1,0,15,14,1,1756,11,127,14,6,2,2,7,6,0
288,0665028820130830,50,372,4,38,26,255,4,0,0,3,70,0,2,2,0,0,0,0,1,11,0,0,0,0,2,2,8,8,0,0,0,0,0,62,4,188,11,694,4,1,0,0,0,29,58,1.0,3,0.0,0,2,2,4,1,21,11,3,1780,14,126,13,4,1,1,9,7,2
288,0288069020130907,48,219,1,48,29,305,0,0,0,2,54,0,2,6,0,0,0,0,2,38,0,0,0,0,6,5,1,1,0,0,0,0,0,22,2,80,7,424,3,0,0,2,2,56,8,4.0,33,3.0,26,0,2,4,0,11,19,2,1823,8,77,17,7,1,0,8,1,4
288,0288057420130921,37,165,1,36,18,329,3,1,0,1,22,0,4,34,0,0,0,0,1,6,0,0,0,0,2,1,4,4,0,0,0,0,0,31,7,255,6,382,3,1,0,1,0,41,44,10.0,32,2.0,14,9,2,4,1,8,12,1,1504,3,30,16,6,1,1,2,1,1
