"Game Code","Play Number","Team Code","Player Code","Reception","Yards","Touchdown","1st Down","Fumble","Fumble Lost","Safety"
0030040420130921,47,404,1055948,1,6,0,0,0,0,0
0030040420130921,52,30,1038560,1,-3,0,0,0,0,0
0030040420130921,53,30,1038560,1,7,0,0,0,0,0
0030040420130921,56,404,1031575,1,27,0,1,0,0,0
0030040420130921,68,404,1055946,1,-4,0,0,0,0,0
0030040420130921,80,404,1047925,1,7,0,0,0,0,0
0030040420130921,81,404,1055946,1,10,0,1,0,0,0
0030040420130921,90,30,1026253,1,7,0,0,0,0,0
0030040420130921,93,30,1015412,1,11,0,1,0,0,0
0030040420130921,97,30,1031003,1,6,0,0,0,0,0
0030040420130921,102,30,1023047,1,5,0,0,0,0,0
0030040420130921,106,404,1055948,1,2,0,0,0,0,0
0030040420130921,110,30,1046304,1,20,0,1,0,0,0
0030040420130921,112,30,1015412,1,6,0,1,0,0,0
0030040420130921,114,30,1023047,1,6,0,0,0,0,0
0030040420130921,115,30,1046304,1,0,0,0,0,0,0
0030040420130921,117,404,1040180,1,3,0,0,0,0,0
0030040420130921,128,404,1047948,1,27,0,1,0,0,0
0030040420130921,129,404,1047948,1,5,0,0,0,0,0
0030040420130921,136,30,1038559,1,20,0,1,0,0,0
0030040420130921,137,30,1038560,1,0,0,0,0,0,0
0030040420130921,138,30,1038560,1,4,0,0,0,0,0
0030040420130921,139,30,1031006,1,13,0,1,0,0,0
0030040420130921,159,404,1047925,1,28,0,1,0,0,0
0030040420130921,160,404,1040160,1,12,0,1,0,0,0
0030040420130921,163,30,1015412,1,12,0,1,0,0,0
0030040420130921,166,30,1023047,1,9,0,1,0,0,0
0140041420130921,6,140,1039091,1,9,0,0,0,0,0
0140041420130921,9,140,1039086,1,11,0,1,0,0,0
0140041420130921,10,140,1039068,1,9,0,0,0,0,0
0140041420130921,19,140,1039065,1,20,0,1,0,0,0
0140041420130921,40,140,1039086,1,2,0,1,0,0,0
0140041420130921,41,140,1039086,1,2,0,0,0,0,0
0140041420130921,61,140,1039086,1,7,0,1,0,0,0
0140041420130921,62,140,1039086,1,0,0,0,0,0,0
0140041420130921,63,140,1023599,1,3,0,0,0,0,0
0140041420130921,64,140,1039065,1,-3,0,0,0,0,0
0140041420130921,66,414,1040193,1,24,0,1,0,0,0
0140041420130921,68,414,1024719,1,12,0,1,0,0,0
0140041420130921,69,414,1055992,1,6,0,0,0,0,0
0140041420130921,80,414,1024719,1,6,0,0,0,0,0
0140041420130921,83,140,1039065,1,19,0,1,0,0,0
0140041420130921,84,140,1039091,1,9,0,0,0,0,0
0140041420130921,85,140,1039086,1,7,0,1,0,0,0
0140041420130921,87,140,1039086,1,11,0,1,0,0,0
0140041420130921,88,140,1039086,1,4,0,0,0,0,0
0140041420130921,96,140,1039086,1,7,0,1,0,0,0
0140041420130921,98,414,1040193,1,24,0,1,0,0,0
0140041420130921,103,414,1040193,1,2,0,0,0,0,0
0140041420130921,108,140,1046815,1,11,0,1,0,0,0
0140041420130921,114,414,1047970,1,6,0,0,0,0,0
0140041420130921,124,140,1023599,1,8,0,0,0,0,0
0140041420130921,125,140,1023599,1,5,0,1,0,0,0
0140041420130921,127,140,1039068,1,7,0,0,0,0,0
0140041420130921,136,140,1039086,1,10,0,1,0,0,0
0140041420130921,138,140,1046823,1,6,0,0,0,0,0
0140041420130921,139,140,1039086,1,7,0,1,0,0,0
0632041520130921,9,415,1056031,1,-5,0,0,0,0,0
0632041520130921,11,415,1032661,1,80,1,1,0,0,0
0632041520130921,15,632,1051656,1,1,0,0,0,0,0
0632041520130921,18,415,1048022,1,7,0,0,0,0,0
0632041520130921,22,415,1032661,1,20,0,1,0,0,0
0632041520130921,24,415,1032651,1,36,0,1,0,0,0
0632041520130921,25,415,1032651,1,14,0,1,0,0,0
0632041520130921,32,632,1060274,1,9,0,0,0,0,0
0632041520130921,34,632,1051592,1,13,0,1,0,0,0
0632041520130921,49,415,1040249,1,-3,0,0,0,0,0
0632041520130921,50,415,1040225,1,5,1,0,0,0,0
0632041520130921,57,415,1048022,1,27,0,1,0,0,0
0632041520130921,59,415,1048026,1,9,0,1,0,0,0
0632041520130921,60,415,1056031,1,25,1,1,0,0,0
0632041520130921,68,415,1056051,1,10,0,1,0,0,0
0632041520130921,72,632,1060270,1,0,0,0,0,0,0
0632041520130921,79,415,1056051,1,13,0,1,0,0,0
0632041520130921,81,415,1056051,1,20,0,1,0,0,0
0632041520130921,97,632,1051656,1,7,0,0,0,0,0
0632041520130921,106,415,1056051,1,13,1,1,0,0,0
0632041520130921,114,415,1056051,1,13,0,1,0,0,0
0632041520130921,117,415,1056051,1,7,0,0,0,0,0
0632041520130921,121,415,1056031,1,-4,0,0,0,0,0
0632041520130921,123,415,1056040,1,15,0,0,0,0,0
0632041520130921,124,415,1040233,1,11,0,0,0,0,0
0632041520130921,133,632,1051592,1,5,0,0,0,0,0
0632041520130921,140,632,1051591,1,5,0,0,0,0,0
0632041520130921,142,632,1051591,1,4,0,0,0,0,0
0630042820130921,3,630,1041304,1,6,0,0,0,0,0
0630042820130921,11,630,1049101,1,42,0,1,0,0,0
0630042820130921,12,630,1041304,1,3,0,0,0,0,0
0630042820130921,30,630,1049101,1,39,0,1,0,0,0
0630042820130921,31,630,1025922,1,32,0,0,1,1,0
0630042820130921,37,630,1041304,1,9,0,0,0,0,0
0630042820130921,39,630,1041304,1,18,0,1,0,0,0
0630042820130921,41,630,1025922,1,6,0,0,0,0,0
0630042820130921,45,428,1048156,1,2,0,0,0,0,0
0630042820130921,60,630,1041304,1,7,0,1,0,0,0
0630042820130921,61,630,1025922,1,76,1,1,0,0,0
0630042820130921,66,428,1048156,1,37,0,1,0,0,0
0630042820130921,77,630,1033742,1,24,0,1,0,0,0
0630042820130921,82,630,1025922,1,32,1,1,0,0,0
0630042820130921,99,630,1041304,1,9,0,0,0,0,0
0630042820130921,107,428,1048141,1,22,0,1,0,0,0
0630042820130921,122,428,1048144,1,-1,0,0,0,0,0
0630042820130921,123,428,1048144,1,11,0,1,0,0,0
0630042820130921,134,630,1033742,1,27,0,1,0,0,0
0630042820130921,136,630,1049093,1,13,0,0,0,0,0
0630042820130921,139,630,1033742,1,18,0,0,0,0,0
0630042820130921,155,630,1041304,1,3,0,0,0,0,0
0630042820130921,156,630,1025922,1,11,0,1,0,0,0
0630042820130921,161,630,1025922,1,12,0,0,0,0,0
0630042820130921,163,630,1025922,1,28,1,1,0,0,0
0630042820130921,175,630,1025898,1,0,0,0,0,0,0
0630042820130921,176,630,1049093,1,24,0,1,0,0,0
0716043020130921,3,716,1049862,1,2,0,0,0,0,0
0716043020130921,12,716,1057829,1,16,0,1,0,0,0
0716043020130921,13,716,1057829,1,9,0,0,0,0,0
0716043020130921,16,716,1026577,1,11,0,1,0,0,0
0716043020130921,18,716,1034408,1,29,0,1,0,0,0
0716043020130921,24,430,1024905,1,9,0,1,0,0,0
0716043020130921,29,430,1056210,1,14,0,1,0,0,0
0716043020130921,31,430,1056210,1,11,0,1,0,0,0
0716043020130921,39,716,1049845,1,6,0,1,0,0,0
0716043020130921,42,716,1041918,1,12,0,1,0,0,0
0716043020130921,44,716,1057837,1,10,0,1,0,0,0
0716043020130921,45,716,1034424,1,5,1,0,0,0,0
0716043020130921,50,430,1032816,1,38,0,1,0,0,0
0716043020130921,51,430,1040385,1,36,1,1,0,0,0
0716043020130921,55,716,1041938,1,7,0,0,0,0,0
0716043020130921,61,716,1034424,1,5,0,0,0,0,0
0716043020130921,62,716,1034424,1,4,0,0,0,0,0
0716043020130921,64,716,1026535,1,10,0,1,0,0,0
0716043020130921,67,716,1041962,1,2,0,0,0,0,0
0716043020130921,71,430,1032814,1,46,0,1,0,0,0
0716043020130921,77,716,1041927,1,4,0,0,0,0,0
0716043020130921,78,716,1049845,1,2,0,0,0,0,0
0716043020130921,80,430,1032841,1,9,0,0,0,0,0
0716043020130921,83,430,1040408,1,9,0,0,0,0,0
0716043020130921,85,430,1032841,1,10,0,1,0,0,0
0716043020130921,95,430,1032841,1,11,0,1,0,0,0
0716043020130921,96,430,1032814,1,50,1,1,0,0,0
0716043020130921,102,430,1032840,1,4,0,0,0,0,0
0716043020130921,106,430,1056214,1,18,0,1,0,0,0
0716043020130921,107,430,1048199,1,4,0,0,0,0,0
0716043020130921,126,430,1056210,1,10,0,1,0,0,0
0716043020130921,127,430,1048199,1,3,0,0,0,0,0
0716043020130921,134,716,1041927,1,5,0,0,0,0,0
0716043020130921,139,430,1048199,1,34,0,1,0,0,0
0649046320130921,4,463,1040556,1,28,0,1,0,0,0
0649046320130921,9,649,1044839,1,15,0,1,0,0,0
0649046320130921,10,649,1044839,1,16,0,1,0,0,0
0649046320130921,16,463,1032988,1,11,0,1,0,0,0
0649046320130921,18,463,1040527,1,8,0,1,0,0,0
0649046320130921,21,463,1032959,1,33,0,1,0,0,0
0649046320130921,26,649,1044839,1,6,0,0,0,0,0
0649046320130921,29,649,1030624,1,25,0,1,0,0,0
0649046320130921,41,649,1044816,1,16,0,1,0,0,0
0649046320130921,52,463,1032959,1,9,0,0,0,0,0
0649046320130921,58,463,1025080,1,17,0,1,0,0,0
0649046320130921,69,463,1032959,1,9,0,0,0,0,0
0649046320130921,75,463,1032959,1,12,0,1,0,0,0
0649046320130921,78,463,1040541,1,16,1,1,0,0,0
0649046320130921,82,649,1037992,1,8,0,1,0,0,0
0649046320130921,83,649,1037992,1,8,0,0,0,0,0
0649046320130921,86,463,1032964,1,23,1,1,0,0,0
0649046320130921,91,649,1037969,1,21,0,1,0,0,0
0649046320130921,92,649,1037966,1,13,0,1,0,0,0
0649046320130921,93,649,1044839,1,3,0,0,0,0,0
0649046320130921,98,649,1037992,1,13,0,0,0,0,0
0649046320130921,100,463,1056322,1,26,0,1,0,0,0
0649046320130921,101,463,1040556,1,6,0,0,0,0,0
0649046320130921,102,463,1040556,1,12,0,1,0,0,0
0649046320130921,103,463,1032964,1,24,0,1,0,0,0
0649046320130921,115,463,1032959,1,1,0,0,0,0,0
0649046320130921,118,463,1032988,1,9,0,0,1,1,0
0649046320130921,120,649,1037966,1,23,0,1,0,0,0
0649046320130921,123,649,1037992,1,6,0,0,0,0,0
0649046320130921,125,649,1044839,1,3,0,0,0,0,0
0649046320130921,132,463,1048328,1,11,0,1,0,0,0
0649046320130921,134,463,1056322,1,17,0,1,0,0,0
0649046320130921,135,463,1032959,1,14,0,1,0,0,0
0649046320130921,148,649,1044843,1,11,0,1,0,0,0
0649046320130921,149,649,1044839,1,25,0,1,0,0,0
0649046320130921,150,649,1037992,1,13,0,1,0,0,0
0649046320130921,162,463,1048333,1,19,0,1,0,0,0
0649046320130921,167,649,1044816,1,9,0,0,0,0,0
0649046320130921,168,649,1044816,1,4,0,1,0,0,0
0649046320130921,176,463,1048348,1,5,0,0,0,0,0
0771046520130921,10,465,1033007,1,3,0,0,0,0,0
0771046520130921,18,465,1033007,1,7,0,1,0,0,0
0771046520130921,20,465,1048384,1,28,0,1,0,0,0
0771046520130921,26,771,1053459,1,15,0,1,0,0,0
0771046520130921,27,771,1060988,1,13,0,1,0,0,0
0771046520130921,29,771,1053461,1,29,0,1,0,0,0
0771046520130921,36,465,1048376,1,16,0,1,0,0,0
0771046520130921,49,771,1053461,1,-3,0,0,0,0,0
0771046520130921,50,771,1061014,1,11,0,0,0,0,0
0771046520130921,51,771,1060997,1,1,0,0,0,0,0
0771046520130921,55,771,1061014,1,18,0,1,0,0,0
0771046520130921,56,771,1060988,1,14,0,1,0,0,0
0771046520130921,70,465,1033007,1,12,0,1,0,0,0
0771046520130921,77,465,1040574,1,27,1,1,0,0,0
0771046520130921,80,771,1060997,1,15,0,1,0,0,0
0771046520130921,81,771,1061014,1,14,0,1,0,0,0
0771046520130921,91,465,1033007,1,-3,0,0,0,0,0
0771046520130921,97,465,1033007,1,3,0,0,0,0,0
0771046520130921,99,465,1040582,1,8,0,1,0,0,0
0771046520130921,108,771,1060997,1,-3,0,0,0,0,0
0771046520130921,111,465,1048376,1,23,0,1,0,0,0
0771046520130921,120,771,1061014,1,6,0,0,0,0,0
0771046520130921,126,465,1033286,1,1,0,0,0,0,0
0771046520130921,135,771,1061014,1,11,1,1,0,0,0
0771046520130921,140,465,1040574,1,8,0,0,0,0,0
0771046520130921,151,465,1033286,1,1,0,0,0,0,0
0771046520130921,152,465,1048376,1,6,0,0,0,0,0
0277046620130921,7,277,1055334,1,9,0,0,0,0,0
0277046620130921,10,277,1055334,1,6,0,0,0,0,0
0277046620130921,13,277,1047302,1,13,0,0,0,0,0
0277046620130921,16,277,1055300,1,1,0,0,0,0,0
0277046620130921,17,277,1032006,1,2,0,0,0,0,0
0277046620130921,18,277,1039554,1,3,0,0,0,0,0
0277046620130921,22,466,1017420,1,4,0,0,0,0,0
0277046620130921,23,466,1033070,1,68,0,1,0,0,0
0277046620130921,26,466,1033070,1,5,1,0,0,0,0
0277046620130921,31,277,1047306,1,13,0,1,0,0,0
0277046620130921,37,466,1033070,1,2,0,0,0,0,0
0277046620130921,38,466,1048406,1,57,0,1,0,0,0
0277046620130921,42,466,1048416,1,9,0,0,0,0,0
0277046620130921,43,466,1033070,1,2,1,0,0,0,0
0277046620130921,52,466,1048395,1,10,0,1,0,0,0
0277046620130921,60,277,1039547,1,5,0,0,0,0,0
0277046620130921,61,277,1055332,1,25,0,1,0,0,0
0277046620130921,71,466,1017420,1,10,0,1,0,0,0
0277046620130921,73,466,1017420,1,6,0,0,0,0,0
0277046620130921,74,466,1033068,1,14,0,1,0,0,0
0277046620130921,83,277,1039547,1,10,0,0,0,0,0
0277046620130921,84,277,1039554,1,3,0,0,0,0,0
0277046620130921,89,277,1039547,1,21,1,1,0,0,0
0277046620130921,101,466,1017420,1,7,1,0,0,0,0
0277046620130921,106,277,1055332,1,8,0,0,0,0,0
0277046620130921,120,466,1048395,1,2,0,0,0,0,0
0277046620130921,125,277,1039547,1,6,0,0,0,0,0
0277046620130921,126,277,1027004,1,10,0,1,0,0,0
0277046620130921,129,277,1055332,1,3,0,0,0,0,0
0277046620130921,138,277,1039554,1,13,0,1,0,0,0
0277046620130921,145,466,1033068,1,6,0,0,0,0,0
0277046620130921,152,277,1039554,1,11,0,1,0,0,0
0277046620130921,155,277,1047302,1,11,0,1,0,0,0
0277046620130921,156,277,1047281,1,10,0,1,0,0,0
0277046620130921,157,277,1039554,1,6,0,0,0,0,0
0277046620130921,160,277,1047302,1,13,0,1,0,0,0
0277046620130921,175,277,1055332,1,7,0,0,0,0,0
0277046620130921,176,277,1055300,1,34,0,1,0,0,0
0201050320130921,2,201,1031142,1,15,0,1,0,0,0
0201050320130921,5,201,1035231,1,4,0,0,0,0,0
0201050320130921,6,201,1031142,1,10,0,1,0,0,0
0201050320130921,7,201,1035231,1,1,0,0,0,0,0
0201050320130921,8,201,1035256,1,11,0,1,0,0,0
0201050320130921,9,201,1035256,1,17,0,1,0,0,0
0201050320130921,10,201,1030299,1,14,1,1,0,0,0
0201050320130921,14,201,1035256,1,43,1,1,0,0,0
0201050320130921,24,201,1030299,1,8,0,0,0,0,0
0201050320130921,26,201,1030299,1,31,0,1,0,0,0
0201050320130921,29,201,1035256,1,16,0,1,0,0,0
0201050320130921,32,201,1044375,1,-3,0,0,0,0,0
0201050320130921,33,201,1052188,1,13,1,0,0,0,0
0201050320130921,36,503,1033250,1,14,0,1,0,0,0
0201050320130921,37,503,1033250,1,3,0,0,0,0,0
0201050320130921,38,503,1040848,1,14,0,1,0,0,0
0201050320130921,42,503,1033250,1,8,0,0,0,0,0
0201050320130921,48,201,1030299,1,8,0,1,0,0,0
0201050320130921,51,201,1035231,1,20,0,0,0,0,0
0201050320130921,58,503,1033250,1,51,0,1,0,0,0
0201050320130921,59,503,1033250,1,9,0,0,0,0,0
0201050320130921,60,503,1040848,1,20,0,1,0,0,0
0201050320130921,63,503,1033250,1,6,0,0,0,0,0
0201050320130921,76,201,1031142,1,18,0,1,0,0,0
0201050320130921,77,201,1030299,1,12,0,1,0,0,0
0201050320130921,83,503,1033269,1,3,1,0,0,0,0
0201050320130921,88,201,1030299,1,6,0,0,0,0,0
0201050320130921,89,201,1031142,1,4,0,0,0,0,0
0201050320130921,97,201,1052194,1,7,0,0,0,0,0
0201050320130921,103,503,1040848,1,6,0,0,0,0,0
0201050320130921,108,503,1040848,1,5,0,0,0,0,0
0201050320130921,112,503,1048604,1,6,0,1,0,0,0
0201050320130921,121,503,1040848,1,6,0,0,0,0,0
0201050320130921,122,503,1040848,1,14,0,1,0,0,0
0201050320130921,126,201,1030299,1,13,0,1,0,0,0
0201050320130921,130,503,1048608,1,15,0,1,0,0,0
0201050320130921,132,503,1033266,1,9,0,0,0,0,0
0201050320130921,134,503,1040848,1,12,0,1,0,0,0
0201050320130921,135,503,1040848,1,1,0,0,0,0,0
0201050320130921,139,201,1030299,1,30,0,1,0,0,0
0201050320130921,141,201,1030299,1,3,0,0,0,0,0
0201050320130921,145,201,1035256,1,12,0,1,0,0,0
0201050320130921,147,201,1030299,1,33,1,1,0,0,0
0201050320130921,152,503,1040848,1,4,0,0,0,0,0
0201050320130921,159,503,1033250,1,8,0,1,0,0,0
0201050320130921,170,201,1030299,1,10,0,0,0,0,0
0201050320130921,171,201,1031142,1,21,0,1,0,0,0
0201050320130921,172,201,1052188,1,5,0,0,0,0,0
0201050320130921,174,201,1030299,1,9,0,1,0,0,0
0201050320130921,177,201,1035256,1,15,0,1,0,0,0
0201050320130921,178,201,1035256,1,15,1,1,0,0,0
0201050320130921,192,201,1030299,1,11,0,1,0,0,0
0201050320130921,199,201,1030299,1,10,1,0,0,0,0
0201050320130921,215,201,1035256,1,8,0,0,0,0,0
0201050320130921,228,503,1033269,1,21,0,1,0,0,0
0380050920130921,8,509,1033276,1,6,0,1,0,0,0
0380050920130921,14,509,1033276,1,5,0,0,0,0,0
0380050920130921,15,509,1033276,1,27,1,1,0,0,0
0380050920130921,18,380,1037726,1,3,0,0,0,0,0
0380050920130921,19,380,1052525,1,5,0,0,0,0,0
0380050920130921,20,380,1029987,1,18,0,1,0,0,0
0380050920130921,24,380,1029984,1,4,0,0,0,0,0
0380050920130921,27,380,1029987,1,2,0,0,0,0,0
0380050920130921,39,380,1029987,1,-3,0,0,0,0,0
0380050920130921,44,509,1033874,1,18,0,1,0,0,0
0380050920130921,45,509,1040855,1,11,0,1,0,0,0
0380050920130921,46,509,1048648,1,1,0,0,0,0,0
0380050920130921,53,380,1029946,1,19,0,1,0,0,0
0380050920130921,55,380,1029946,1,9,0,1,0,0,0
0380050920130921,56,380,1037726,1,2,0,0,0,0,0
0380050920130921,57,380,1037726,1,-1,0,0,0,0,0
0380050920130921,58,380,1029987,1,21,0,1,0,0,0
0380050920130921,60,380,1037726,1,6,0,1,0,0,0
0380050920130921,65,509,1033276,1,7,0,0,0,0,0
0380050920130921,67,509,1033276,1,0,0,0,0,0,0
0380050920130921,72,380,1052524,1,22,0,1,0,0,0
0380050920130921,74,380,1044506,1,4,0,0,0,0,0
0380050920130921,76,380,1029984,1,1,0,0,0,0,0
0380050920130921,87,380,1029984,1,4,0,0,0,0,0
0380050920130921,89,380,1029946,1,8,0,1,0,0,0
0380050920130921,109,380,1029984,1,5,0,0,0,0,0
0380050920130921,110,380,1029987,1,8,0,1,0,0,0
0380050920130921,126,380,1029987,1,11,1,1,0,0,0
0380050920130921,131,509,1033276,1,24,0,1,0,0,0
0380050920130921,132,509,1040855,1,23,0,1,0,0,0
0380050920130921,141,380,1029984,1,10,0,1,0,0,0
0380050920130921,143,380,1029984,1,59,0,1,0,0,0
0380050920130921,146,380,1029946,1,1,1,0,0,0,0
0380050920130921,161,380,1029987,1,15,0,1,0,0,0
0380050920130921,162,380,1037727,1,4,0,0,0,0,0
0380050920130921,169,380,1029987,1,9,0,1,0,0,0
0380050920130921,171,380,1029984,1,7,0,0,0,0,0
0380050920130921,172,380,1029946,1,7,0,1,0,0,0
0380050920130921,174,380,1037726,1,12,0,1,0,0,0
0416051320130921,3,513,1048677,1,-3,0,0,0,0,0
0416051320130921,6,416,1032675,1,7,0,0,0,0,0
0416051320130921,12,513,1040881,1,7,0,0,0,0,0
0416051320130921,14,513,1056696,1,24,0,1,0,0,0
0416051320130921,17,513,1056696,1,13,0,1,0,0,0
0416051320130921,24,416,1032679,1,12,0,1,0,0,0
0416051320130921,32,513,1056674,1,37,0,1,0,0,0
0416051320130921,34,513,1040894,1,4,0,0,0,0,0
0416051320130921,46,513,1040894,1,13,0,0,0,0,0
0416051320130921,51,513,1040881,1,0,0,0,0,0,0
0416051320130921,59,416,1048036,1,9,0,1,0,0,0
0416051320130921,62,416,1048053,1,4,0,0,0,0,0
0416051320130921,70,416,1048036,1,12,1,1,0,0,0
0416051320130921,73,513,1033325,1,9,0,0,0,0,0
0416051320130921,88,513,1040904,1,7,0,0,0,0,0
0416051320130921,90,513,1056696,1,17,0,1,0,0,0
0416051320130921,94,513,1033320,1,2,1,0,0,0,0
0416051320130921,101,416,1048032,1,7,0,1,0,0,0
0416051320130921,103,416,1024753,1,8,0,1,0,0,0
0416051320130921,104,416,1048031,1,16,0,1,0,0,0
0416051320130921,118,513,1033320,1,13,0,1,0,0,0
0416051320130921,119,513,1040881,1,-1,0,0,0,0,0
0416051320130921,124,416,1048036,1,2,0,0,0,0,0
0416051320130921,139,416,1048032,1,4,0,0,0,0,0
0416051320130921,143,416,1048036,1,10,0,1,0,0,0
0416051320130921,144,416,1024753,1,19,0,1,0,0,0
0416051320130921,156,416,1032677,1,4,0,0,0,0,0
0416051320130921,158,416,1048032,1,6,0,1,0,0,0
0416051320130921,160,416,1024753,1,12,0,0,0,0,0
0416051320130921,169,416,1048032,1,3,0,0,0,0,0
0228051820130921,4,228,1052260,1,5,0,0,0,0,0
0228051820130921,7,518,1040920,1,20,0,1,0,0,0
0228051820130921,9,518,1040942,1,7,0,0,0,0,0
0228051820130921,19,518,1040942,1,11,1,1,0,0,0
0228051820130921,25,228,1052258,1,7,0,0,0,0,0
0228051820130921,27,518,1040942,1,17,0,1,0,0,0
0228051820130921,28,518,1040920,1,8,1,0,0,0,0
0228051820130921,33,228,1045049,1,4,0,0,0,0,0
0228051820130921,34,228,1045049,1,4,0,0,0,0,0
0228051820130921,36,518,1056704,1,5,0,0,0,0,0
0228051820130921,37,518,1040920,1,7,0,1,0,0,0
0228051820130921,38,518,1033328,1,17,0,1,0,0,0
0228051820130921,40,518,1040919,1,11,0,1,0,0,0
0228051820130921,41,518,1033337,1,0,0,0,0,0,0
0228051820130921,42,518,1040942,1,8,0,0,0,0,0
0228051820130921,43,518,1033337,1,1,0,0,0,0,0
0228051820130921,46,518,1033328,1,10,0,1,0,0,0
0228051820130921,49,518,1056704,1,7,0,0,0,0,0
0228051820130921,52,518,1033328,1,9,0,1,0,0,0
0228051820130921,54,518,1033341,1,1,1,0,0,0,0
0228051820130921,58,518,1040919,1,5,1,0,0,0,0
0228051820130921,61,228,1035294,1,-1,0,0,0,0,0
0228051820130921,66,518,1040939,1,12,0,1,0,0,0
0228051820130921,73,228,1052260,1,0,0,0,0,0,0
0228051820130921,75,228,1061072,1,1,0,0,0,0,0
0228051820130921,84,518,1025485,1,15,1,1,0,0,0
0228051820130921,87,228,1035326,1,7,0,0,0,0,0
0228051820130921,90,228,1045049,1,4,0,0,0,0,0
0228051820130921,95,518,1040919,1,9,0,0,0,0,0
0228051820130921,98,518,1056704,1,0,0,0,0,0,0
0228051820130921,99,518,1056714,1,5,0,0,0,0,0
0228051820130921,100,518,1040939,1,15,0,1,0,0,0
0228051820130921,101,518,1040920,1,15,1,1,0,0,0
0228051820130921,124,228,1052260,1,-1,0,0,0,0,0
0043051920130921,5,43,1051008,1,10,0,0,0,0,0
0043051920130921,7,519,1048762,1,20,0,1,0,0,0
0043051920130921,12,519,1048762,1,6,1,1,0,0,0
0043051920130921,18,43,1023560,1,11,0,0,0,0,0
0043051920130921,24,519,1033369,1,11,0,1,0,0,0
0043051920130921,25,519,1024251,1,2,0,0,0,0,0
0043051920130921,27,519,1033369,1,4,0,0,0,0,0
0043051920130921,36,519,1048758,1,10,0,1,0,0,0
0043051920130921,38,519,1048762,1,6,0,0,0,0,0
0043051920130921,39,519,1033373,1,53,1,1,0,0,0
0043051920130921,53,519,1048762,1,23,1,1,0,0,0
0043051920130921,58,43,1042685,1,8,0,0,0,0,0
0043051920130921,67,43,1042685,1,14,0,0,0,0,0
0043051920130921,69,43,1051014,1,5,0,0,0,0,0
0043051920130921,71,519,1048736,1,16,0,1,0,0,0
0043051920130921,78,519,1025504,1,9,0,1,0,0,0
0043051920130921,79,519,1033369,1,5,0,0,0,0,0
0043051920130921,89,43,1036954,1,9,0,1,0,0,0
0043051920130921,92,519,1024251,1,3,0,0,0,0,0
0043051920130921,93,519,1024251,1,0,0,0,0,0,0
0043051920130921,102,519,1033369,1,64,0,0,1,1,0
0043051920130921,111,519,1033373,1,11,0,1,0,0,0
0043051920130921,121,43,1036954,1,32,0,1,0,0,0
0043051920130921,122,43,1036954,1,2,0,0,0,0,0
0043051920130921,123,43,1023560,1,13,0,1,0,0,0
0043051920130921,131,43,1058507,1,3,0,0,0,0,0
0043051920130921,132,43,1036954,1,7,0,1,0,0,0
0043051920130921,158,43,1036954,1,-4,0,0,0,0,0
0043051920130921,175,43,1058507,1,33,0,1,0,0,0
0331053920130921,2,539,1048901,1,4,0,0,0,0,0
0331053920130921,9,331,1039896,1,10,0,1,0,0,0
0331053920130921,12,331,1039896,1,5,0,0,0,0,0
0331053920130921,15,539,1041144,1,12,0,1,0,0,0
0331053920130921,23,331,1039902,1,18,0,1,0,0,0
0331053920130921,26,331,1039896,1,18,0,1,0,0,0
0331053920130921,31,539,1041146,1,29,0,1,0,0,0
0331053920130921,33,539,1041144,1,18,0,1,0,0,0
0331053920130921,34,539,1025721,1,3,0,0,0,0,0
0331053920130921,36,539,1041144,1,13,0,1,0,0,0
0331053920130921,39,539,1041139,1,15,1,0,0,0,0
0331053920130921,44,331,1039902,1,0,0,0,0,0,0
0331053920130921,45,331,1047625,1,-2,0,0,0,0,0
0331053920130921,48,539,1025721,1,17,0,1,0,0,0
0331053920130921,56,539,1048901,1,5,0,1,0,0,0
0331053920130921,64,331,1024403,1,8,0,0,0,0,0
0331053920130921,65,331,1024403,1,12,0,1,0,0,0
0331053920130921,71,539,1048901,1,11,0,0,0,0,0
0331053920130921,81,331,1039896,1,4,0,0,0,0,0
0331053920130921,86,539,1025721,1,15,0,1,0,0,0
0331053920130921,94,331,1039896,1,10,0,0,0,0,0
0331053920130921,97,331,1032351,1,4,0,0,0,0,0
0331053920130921,106,539,1056942,1,7,0,0,0,0,0
0331053920130921,136,331,1032349,1,13,0,1,0,0,0
0331053920130921,161,539,1056975,1,27,0,1,0,0,0
0331053920130921,174,331,1039910,1,5,0,0,0,0,0
0331053920130921,185,331,1047622,1,7,0,0,0,0,0
0331053920130921,186,331,1047625,1,5,0,1,0,0,0
0331053920130921,188,331,1032349,1,8,0,1,0,0,0
0331053920130921,190,331,1047625,1,9,0,0,0,0,0
0288057420130921,7,574,1025814,1,57,1,1,0,0,0
0288057420130921,10,288,1047313,1,11,0,1,0,0,0
0288057420130921,12,288,1047319,1,61,0,1,0,0,0
0288057420130921,18,574,1025793,1,14,0,1,0,0,0
0288057420130921,20,574,1025814,1,22,0,1,0,0,0
0288057420130921,22,574,1049030,1,1,0,0,0,0,0
0288057420130921,23,574,1033667,1,29,0,1,0,0,0
0288057420130921,31,288,1047319,1,14,0,1,0,0,0
0288057420130921,39,574,1033668,1,2,0,0,1,1,0
0288057420130921,44,574,1033667,1,7,0,0,0,0,0
0288057420130921,53,574,1033651,1,8,0,0,0,0,0
0288057420130921,55,574,1033651,1,15,0,1,0,0,0
